element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Mn,1,"=""""","=""""","=""355.9797""","=""""","=""28083.47""","=""""","=""2.1e+07""",E,"=""37789.93""","=""65873.40""","=""3d6.(3G).4s""","=""b 4G""","=""5/2""","=""3d6.(3H).4p""","=""*""","=""5/2""",,"=""T1117""","=""""",
Mn,2,"=""356.018""","=""0.0015""","=""356.0167""","=""0.0004""","=""28080.5""","=""2""","=""""",,"=""53805.822""","=""81886.37""","=""3d6""","=""e 3F""","=""4""","=""3d5.(4F).4p""","=""x 5F*""","=""5""",,"=""""","=""L562""",
Mn,2,"=""356.3115""","=""0.0018""","=""356.30978""","=""0.00019""","=""28057.32""","=""50*""","=""1.8e+05""",D,"=""39808.492""","=""67865.945""","=""3d5.(4D).4s""","=""b 3D""","=""3""","=""3d5.(4G).4p""","=""z 3F*""","=""4""",,"=""T7259""","=""L562,L18292""",
Mn,2,"=""356.3115""","=""0.0018""","=""356.3131""","=""0.0009""","=""28057.32""","=""50*""","=""""",,"=""53805.822""","=""81863.01""","=""3d6""","=""e 3F""","=""4""","=""3d5.(4F).4p""","=""y 5G*""","=""4""",,"=""""","=""L562""",
Mn,2,"=""356.354""","=""0.0015""","=""356.3535""","=""0.0010""","=""28054.0""","=""1""","=""""",,"=""86897.831""","=""114951.84""","=""3d4.(5D).4s.4p.(3P*)""","=""w 5P*""","=""3""","=""3d5.(6S).7d""","=""5D""","=""2""",,"=""""","=""L562""",
Mn,2,"=""356.451""","=""0.0015""","=""356.4511""","=""0.0015""","=""28046.4""","=""2""","=""""",,"=""86897.831""","=""114944.16""","=""3d4.(5D).4s.4p.(3P*)""","=""w 5P*""","=""3""","=""3d5.(6S).7d""","=""5D""","=""3""",,"=""""","=""L562""",
Mn,2,"=""356.600""","=""0.0015""","=""356.6000""","=""0.0015""","=""28034.7""","=""8""","=""1.6e+07""",D,"=""86897.831""","=""114932.45""","=""3d4.(5D).4s.4p.(3P*)""","=""w 5P*""","=""3""","=""3d5.(6S).7d""","=""5D""","=""4""",,"=""c88""","=""L562""",
Mn,2,"=""356.794""","=""0.0015""","=""356.7936""","=""0.0010""","=""28019.4""","=""0""","=""""",,"=""86936.981""","=""114956.39""","=""3d4.(5D).4s.4p.(3P*)""","=""w 5P*""","=""2""","=""3d5.(6S).7d""","=""5D""","=""1""",,"=""""","=""L562""",
Mn,1,"=""356.949""","=""""","=""""","=""""","=""28007.2""","=""2200""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3475""",
Mn,1,"=""356.980""","=""""","=""""","=""""","=""28004.8""","=""720""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3475""",
Mn,1,"=""357.004""","=""""","=""""","=""""","=""28002.9""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3475""",
Mn,2,"=""357.074""","=""0.0015""","=""357.0741""","=""0.0015""","=""27997.4""","=""1""","=""""",,"=""86961.122""","=""114958.52""","=""3d4.(5D).4s.4p.(3P*)""","=""w 5P*""","=""1""","=""3d5.(6S).7d""","=""5D""","=""0""",,"=""""","=""L562""",
Mn,2,"=""357.101""","=""0.0015""","=""357.1013""","=""0.0010""","=""27995.3""","=""2""","=""""",,"=""86961.122""","=""114956.39""","=""3d4.(5D).4s.4p.(3P*)""","=""w 5P*""","=""1""","=""3d5.(6S).7d""","=""5D""","=""1""",,"=""""","=""L562""",
Mn,2,"=""357.159""","=""0.0015""","=""357.1593""","=""0.0010""","=""27990.8""","=""3""","=""""",,"=""86961.122""","=""114951.84""","=""3d4.(5D).4s.4p.(3P*)""","=""w 5P*""","=""1""","=""3d5.(6S).7d""","=""5D""","=""2""",,"=""""","=""L562""",
Mn,2,"=""357.6422""","=""0.0006""","=""357.64052""","=""0.00019""","=""27952.92""","=""5""","=""""",,"=""39813.76""","=""67766.817""","=""3d5.(4D).4s""","=""b 3D""","=""2""","=""3d5.(4G).4p""","=""z 3F*""","=""2""",,"=""""","=""L562""",
Mn,1,"=""357.788""","=""""","=""357.7868""","=""""","=""27941.5""","=""1400""","=""9.4e+07""",D,"=""17052.29""","=""44993.92""","=""3d6.(5D).4s""","=""a 6D""","=""9/2""","=""3d6.(5D).4p""","=""x 6P*""","=""7/2""",,"=""T1117""","=""L3475""",
Mn,2,"=""358.3042""","=""0.0006""","=""358.3040""","=""0.0005""","=""27901.28""","=""10""","=""""",,"=""54938.213""","=""82839.51""","=""3d4.4s2""","=""c 5D""","=""1""","=""3d5.(4F).4p""","=""x 5D*""","=""0""",,"=""""","=""L562""",
Mn,1,"=""""","=""""","=""358.3675""","=""""","=""27896.35""","=""""","=""3.5e+06""",E,"=""23549.20""","=""51445.55""","=""3d6.(5D).4s""","=""a 4D""","=""5/2""","=""3d5.(4P).4s.4p.(3P*)""","=""x 4P*""","=""3/2""",,"=""T1117""","=""""",
Mn,1,"=""358.654""","=""""","=""""","=""""","=""27874.1""","=""720""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3475""",
Mn,2,"=""359.138""","=""0.0015""","=""359.1368""","=""0.0004""","=""27836.5""","=""5""","=""""",,"=""54938.213""","=""82774.81""","=""3d4.4s2""","=""c 5D""","=""1""","=""3d5.(4F).4p""","=""x 5D*""","=""1""",,"=""""","=""L562""",
Mn,1,"=""""","=""""","=""359.1799""","=""""","=""27833.26""","=""""","=""2.2e+06""",E,"=""23719.52""","=""51552.78""","=""3d6.(5D).4s""","=""a 4D""","=""3/2""","=""3d5.(4P).4s.4p.(3P*)""","=""x 4P*""","=""1/2""",,"=""T1117""","=""""",
Mn,1,"=""359.512""","=""""","=""359.5107""","=""""","=""27807.5""","=""290""","=""1.8e+07""",E,"=""17451.52""","=""45259.17""","=""3d6.(5D).4s""","=""a 6D""","=""5/2""","=""3d6.(5D).4p""","=""x 6P*""","=""3/2""",,"=""T1117""","=""L3475""",
Mn,2,"=""359.580""","=""0.0015""","=""359.5797""","=""0.0006""","=""27802.3""","=""10""","=""""",,"=""85895.477""","=""113697.79""","=""3d5.(6S).5p""","=""x 7P*""","=""2""","=""3d5.(6S).8s""","=""7S""","=""3""",,"=""""","=""L562""",
Mn,24,"=""""","=""""","=""369.5""","=""1.7""","=""27060""","=""""","=""1.2e+07""",E,"=""(61645950)""","=""(61673009)""","=""1s.4s""","=""3S""","=""1""","=""1s.4p""","=""3P*""","=""1""",,"=""T5297interp""","=""L11926""",
Mn,2,"=""360.035""","=""0.0015""","=""360.03472""","=""0.00023""","=""27767.20""","=""1""","=""""",,"=""43311.324""","=""71078.501""","=""3d5.(4F).4s""","=""a 5F""","=""1""","=""3d5.(4P).4p""","=""z 3D*""","=""1""",,"=""""","=""L562""",
Mn,1,"=""""","=""""","=""360.1264""","=""""","=""27760.11""","=""""","=""2.3e+07""",E,"=""38008.70""","=""65768.81""","=""3d6.(3H).4s""","=""a 2H""","=""11/2""","=""3d6.(3G).4p""","=""*""","=""9/2""",,"=""T1117""","=""""",
Mn,3,"=""360.172""","=""""","=""""","=""""","=""27756.6""","=""150""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L457""",
Mn,2,"=""360.424""","=""0.0015""","=""360.4243""","=""0.0006""","=""27737.2""","=""10""","=""""",,"=""85960.622""","=""113697.79""","=""3d5.(6S).5p""","=""x 7P*""","=""3""","=""3d5.(6S).8s""","=""7S""","=""3""",,"=""""","=""L562""",
Mn,1,"=""360.754""","=""""","=""360.7526""","=""""","=""27711.8""","=""420""","=""2.3e+07""",E,"=""17282.00""","=""44993.92""","=""3d6.(5D).4s""","=""a 6D""","=""7/2""","=""3d6.(5D).4p""","=""x 6P*""","=""7/2""",,"=""T1117""","=""L3475""",
Mn,1,"=""360.849""","=""""","=""360.8481""","=""""","=""27704.5""","=""420""","=""3.6e+07""",E,"=""17451.52""","=""45156.11""","=""3d6.(5D).4s""","=""a 6D""","=""5/2""","=""3d6.(5D).4p""","=""x 6P*""","=""5/2""",,"=""T1117""","=""L3475""",
Mn,1,"=""361.030""","=""""","=""361.0292""","=""""","=""27690.6""","=""360""","=""4.2e+07""",E,"=""17568.48""","=""45259.17""","=""3d6.(5D).4s""","=""a 6D""","=""3/2""","=""3d6.(5D).4p""","=""x 6P*""","=""3/2""",,"=""T1117""","=""L3475""",
Mn,2,"=""361.4488""","=""0.0006""","=""361.4497""","=""0.0004""","=""27658.55""","=""30""","=""""",,"=""55116.333""","=""82774.81""","=""3d4.4s2""","=""c 5D""","=""2""","=""3d5.(4F).4p""","=""x 5D*""","=""1""",,"=""""","=""L562""",
Mn,1,"=""""","=""""","=""361.5307""","=""""","=""27652.28""","=""""","=""1.3e+07""",E,"=""34423.27""","=""62075.55""","=""3d6.(3H).4s""","=""a 4H""","=""7/2""","=""3d6.(3G).4p""","=""4G*""","=""5/2""",,"=""T1117""","=""""",
Mn,3,"=""361.600""","=""""","=""""","=""""","=""27647.0""","=""100""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L457""",
Mn,2,"=""361.689""","=""0.0015""","=""361.6892""","=""0.0008""","=""27640.2""","=""10""","=""""",,"=""86057.625""","=""113697.79""","=""3d5.(6S).5p""","=""x 7P*""","=""4""","=""3d5.(6S).8s""","=""7S""","=""3""",,"=""""","=""L562""",
Mn,1,"=""361.928""","=""""","=""""","=""""","=""27621.9""","=""290""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3475""",
Mn,2,"=""362.2000""","=""0.0006""","=""362.20091""","=""0.00020""","=""27601.18""","=""10""","=""""",,"=""43339.452""","=""70940.568""","=""3d5.(2D).4s""","=""c 3D""","=""2""","=""3d5.(4P).4p""","=""z 3D*""","=""2""",,"=""""","=""L562""",
Mn,2,"=""362.2647""","=""0.0006""","=""362.2650""","=""0.0003""","=""27596.25""","=""10""","=""""",,"=""55116.333""","=""82712.57""","=""3d4.4s2""","=""c 5D""","=""2""","=""3d5.(4F).4p""","=""x 5D*""","=""3""",,"=""""","=""L562""",
Mn,1,"=""362.379""","=""""","=""362.3780""","=""""","=""27587.6""","=""220""","=""9.7e+06""",E,"=""17568.48""","=""45156.11""","=""3d6.(5D).4s""","=""a 6D""","=""3/2""","=""3d6.(5D).4p""","=""x 6P*""","=""5/2""",,"=""T1117""","=""L3475""",
Mn,1,"=""""","=""""","=""362.6288""","=""""","=""27568.55""","=""""","=""1.6e+06""",E,"=""34250.52""","=""61819.07""","=""3d6.(3H).4s""","=""a 4H""","=""11/2""","=""3d6.(3H).4p""","=""2H*""","=""11/2""",,"=""T1117""","=""""",
Mn,2,"=""362.6833""","=""0.0006""","=""362.6834""","=""0.0003""","=""27564.41""","=""5""","=""""",,"=""55371.693""","=""82936.09""","=""3d4.4s2""","=""c 5D""","=""3""","=""3d5.(a 2F).4p""","=""w 3F*""","=""3""",,"=""""","=""L562""",
Mn,2,"=""362.7178""","=""0.0006""","=""362.7185""","=""0.0003""","=""27561.8""","=""1""","=""""",,"=""44745.501""","=""72307.23""","=""3d5.(2F).4s""","=""b 3F""","=""2""","=""3d5.(4D).4p""","=""y 5D*""","=""2""",,"=""""","=""L562""",
Mn,2,"=""362.7478""","=""0.0006""","=""362.7477""","=""0.0004""","=""27559.52""","=""200""","=""""",,"=""51553.11""","=""79112.62""","=""3d5.(2H).4s""","=""a 1H""","=""5""","=""3d5.(2I).4p""","=""z 1H*""","=""5""",,"=""""","=""L562""",
Mn,2,"=""362.8647""","=""0.0006""","=""362.8648""","=""0.0004""","=""27550.65""","=""10""","=""""",,"=""53597.139""","=""81147.76""","=""3d6""","=""c 3P""","=""2""","=""3d5.(a 2D).4p""","=""x 3P*""","=""2""",,"=""""","=""L562""",
Mn,1,"=""362.974""","=""""","=""362.9731""","=""""","=""27542.3""","=""140""","=""2.8e+06""",E,"=""17451.52""","=""44993.92""","=""3d6.(5D).4s""","=""a 6D""","=""5/2""","=""3d6.(5D).4p""","=""x 6P*""","=""7/2""",,"=""T1117""","=""L3475""",
Mn,2,"=""363.1419""","=""0.0018""","=""363.1424""","=""0.0004""","=""27529.61""","=""100D?""","=""""",,"=""52383.78""","=""79913.34""","=""3d5.(2F).4s""","=""d 3F""","=""4""","=""3d5.(a 2D).4p""","=""x 3F*""","=""4""",,"=""""","=""L562""",
Mn,2,"=""363.2453""","=""0.0006""","=""363.2435""","=""0.0003""","=""27521.76""","=""10i""","=""""",,"=""53698.736""","=""81220.63""","=""3d6""","=""e 3F""","=""2""","=""3d5.(a 2D).4p""","=""z 1F*""","=""3""",,"=""""","=""L562""",
Mn,1,"=""""","=""""","=""363.580""","=""""","=""27496.4""","=""""","=""2.1e+07""",E,"=""38120.18""","=""65616.6""","=""3d6.(3H).4s""","=""a 2H""","=""9/2""","=""3d6.(3G).4p""","=""*""","=""7/2""",,"=""T1117""","=""""",
Mn,2,"=""363.670""","=""0.002""","=""363.6715""","=""0.0004""","=""27489.6""","=""2h""","=""""",,"=""44521.54""","=""72011.05""","=""3d5.(2F).4s""","=""b 3F""","=""4""","=""3d5.(4D).4p""","=""y 5D*""","=""4""",,"=""""","=""L562""",
Mn,2,"=""363.704""","=""0.003""","=""363.70529""","=""0.00020""","=""27487.1""","=""0h""","=""""",,"=""39808.492""","=""67295.446""","=""3d5.(4D).4s""","=""b 3D""","=""3""","=""3d5.(4P).4p""","=""z 5D*""","=""4""",,"=""""","=""L562""",
Mn,1,"=""""","=""""","=""363.9144""","=""""","=""27471.16""","=""""","=""3.9e+04""",C,"=""17052.29""","=""44523.45""","=""3d6.(5D).4s""","=""a 6D""","=""9/2""","=""3d6.(5D).4p""","=""z 4F*""","=""7/2""",,"=""T3623n""","=""""",
Mn,1,"=""""","=""""","=""364.3006""","=""""","=""27442.04""","=""""","=""2.0e+06""",E,"=""34343.90""","=""61785.94""","=""3d6.(3H).4s""","=""a 4H""","=""9/2""","=""3d6.(a 3F).4p""","=""2G*""","=""7/2""",,"=""T1117""","=""""",
Mn,2,"=""364.342""","=""0.0015""","=""364.3423""","=""0.0003""","=""27438.9""","=""5""","=""""",,"=""53781.735""","=""81220.63""","=""3d6""","=""e 3F""","=""3""","=""3d5.(a 2D).4p""","=""z 1F*""","=""3""",,"=""""","=""L562""",
Mn,2,"=""364.495""","=""0.0015""","=""364.4958""","=""0.0004""","=""27427.5""","=""1""","=""""",,"=""52373.269""","=""79800.61""","=""3d5.(2F).4s""","=""d 3F""","=""3""","=""3d5.(2I).4p""","=""y 3H*""","=""4""",,"=""""","=""L562""",
Mn,1,"=""""","=""""","=""364.6693""","=""""","=""27414.29""","=""""","=""5.1e+04""",C,"=""17282.00""","=""44696.29""","=""3d6.(5D).4s""","=""a 6D""","=""7/2""","=""3d6.(5D).4p""","=""z 4F*""","=""5/2""",,"=""T3623n""","=""""",
Mn,1,"=""""","=""""","=""364.8690""","=""""","=""27399.29""","=""""","=""4.3e+06""",E,"=""37420.24""","=""64819.53""","=""3d6.(3G).4s""","=""b 4G""","=""11/2""","=""3d6.(3G).4p""","=""v 4H*""","=""11/2""",,"=""T1117""","=""""",
Mn,2,"=""364.9838""","=""0.0006""","=""364.9843""","=""0.0004""","=""27390.67""","=""20""","=""""",,"=""54846.269""","=""82236.90""","=""3d4.4s2""","=""c 5D""","=""0""","=""3d5.(4F).4p""","=""x 5F*""","=""1""",,"=""""","=""L562""",
Mn,2,"=""365.039""","=""0.0015""","=""365.0387""","=""0.0004""","=""27386.5""","=""1""","=""""",,"=""43131.51""","=""70518.06""","=""3d6""","=""a 1D""","=""2""","=""3d5.(4G).4p""","=""z 3G*""","=""3""",,"=""""","=""L562""",
Mn,1,"=""""","=""""","=""365.2326""","=""""","=""27372.01""","=""""","=""7.4e+06""",E,"=""35114.98""","=""62486.99""","=""3d6.(3F2).4s""","=""a 4F""","=""5/2""","=""3d6.(3G).4p""","=""v 4F*""","=""5/2""",,"=""T1117""","=""""",
Mn,2,"=""365.3446""","=""0.0006""","=""365.3452""","=""0.0004""","=""27363.62""","=""20""","=""""",,"=""55371.693""","=""82735.27""","=""3d4.4s2""","=""c 5D""","=""3""","=""3d5.(4F).4p""","=""x 5D*""","=""2""",,"=""""","=""L562""",
Mn,1,"=""""","=""""","=""365.3501""","=""""","=""27363.21""","=""""","=""7.5e+04""",C,"=""17451.52""","=""44814.73""","=""3d6.(5D).4s""","=""a 6D""","=""5/2""","=""3d6.(5D).4p""","=""z 4F*""","=""3/2""",,"=""T3623n""","=""""",
Mn,2,"=""365.443""","=""0.0015""","=""365.4441""","=""0.0005""","=""27356.2""","=""1""","=""""",,"=""52383.78""","=""79739.95""","=""3d5.(2F).4s""","=""d 3F""","=""4""","=""3d5.(2I).4p""","=""y 3H*""","=""5""",,"=""""","=""L562""",
Mn,2,"=""365.4560""","=""0.0006""","=""""","=""""","=""27355.29""","=""5""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L562""",
Mn,2,"=""365.5266""","=""0.0018""","=""365.52668""","=""0.00020""","=""27350.00""","=""40D?""","=""""",,"=""43395.395""","=""70745.387""","=""3d5.(2D).4s""","=""c 3D""","=""3""","=""3d5.(4P).4p""","=""z 3D*""","=""3""",,"=""""","=""L562""",
Mn,2,"=""365.5544""","=""0.0006""","=""365.5549""","=""0.0003""","=""27347.92""","=""5""","=""""",,"=""44899.851""","=""72247.73""","=""3d5.(2F).4s""","=""b 3F""","=""3""","=""3d5.(4D).4p""","=""y 5D*""","=""3""",,"=""""","=""L562""",
Mn,2,"=""365.6489""","=""0.0006""","=""365.6485""","=""0.0003""","=""27340.85""","=""100""","=""""",,"=""55371.693""","=""82712.57""","=""3d4.4s2""","=""c 5D""","=""3""","=""3d5.(4F).4p""","=""x 5D*""","=""3""",,"=""""","=""L562""",
Mn,1,"=""""","=""""","=""365.7897""","=""""","=""27330.33""","=""""","=""5.5e+06""",E,"=""34138.88""","=""61469.21""","=""3d6.(3H).4s""","=""a 4H""","=""13/2""","=""3d6.(3G).4p""","=""4G*""","=""11/2""",,"=""T1117""","=""""",
Mn,1,"=""366.040""","=""""","=""366.0400""","=""""","=""27311.6""","=""100""","=""9.1e+07""",D,"=""37420.24""","=""64731.88""","=""3d6.(3G).4s""","=""b 4G""","=""11/2""","=""3d6.(3G).4p""","=""v 4H*""","=""13/2""",,"=""T1117""","=""L3475""",
Mn,2,"=""366.2136""","=""0.0006""","=""366.2137""","=""0.0004""","=""27298.69""","=""8""","=""""",,"=""54938.213""","=""82236.90""","=""3d4.4s2""","=""c 5D""","=""1""","=""3d5.(4F).4p""","=""x 5F*""","=""1""",,"=""""","=""L562""",
Mn,1,"=""""","=""""","=""366.3341""","=""""","=""27289.71""","=""""","=""5.0e+06""",E,"=""37630.62""","=""64920.33""","=""3d6.(3G).4s""","=""b 4G""","=""9/2""","=""3d6.(3G).4p""","=""v 4H*""","=""7/2""",,"=""T1117""","=""""",
Mn,2,"=""366.5812""","=""0.0006""","=""366.5816""","=""0.0003""","=""27271.32""","=""1""","=""""",,"=""55116.333""","=""82387.62""","=""3d4.4s2""","=""c 5D""","=""2""","=""3d5.(2F).4p""","=""y 3G*""","=""3""",,"=""""","=""L562""",
Mn,2,"=""366.7335""","=""0.0006""","=""366.7332""","=""0.0004""","=""27260.00""","=""10""","=""""",,"=""52653.327""","=""79913.34""","=""3d5.(2G).4s""","=""b 1G""","=""4""","=""3d5.(a 2D).4p""","=""x 3F*""","=""4""",,"=""""","=""L562""",
Mn,1,"=""""","=""""","=""366.7687""","=""""","=""27257.38""","=""""","=""7.3e+06""",E,"=""37630.62""","=""64888.00""","=""3d6.(3G).4s""","=""b 4G""","=""9/2""","=""3d6.(3G).4p""","=""v 4H*""","=""9/2""",,"=""T1117""","=""""",
Mn,2,"=""366.8012""","=""0.0006""","=""366.8021""","=""0.0004""","=""27254.96""","=""30""","=""""",,"=""54938.213""","=""82193.11""","=""3d4.4s2""","=""c 5D""","=""1""","=""3d5.(4F).4p""","=""y 5G*""","=""2""",,"=""""","=""L562""",
Mn,1,"=""""","=""""","=""366.8198""","=""""","=""27253.58""","=""""","=""1.0e+06""",E,"=""38008.70""","=""65262.28""","=""3d6.(3H).4s""","=""a 2H""","=""11/2""","=""3d5.(a 2F).4s.4p.(3P*)""","=""w 2G*""","=""9/2""",,"=""T1117""","=""""",
Mn,1,"=""""","=""""","=""366.8545""","=""""","=""27251.00""","=""""","=""1.5e+06""",E,"=""37737.22""","=""64988.22""","=""3d6.(3G).4s""","=""b 4G""","=""7/2""","=""3d5.(a 2D).4s.4p.(3P*)""","=""w 2F*""","=""7/2""",,"=""T1117""","=""""",
Mn,1,"=""""","=""""","=""366.9185""","=""""","=""27246.25""","=""""","=""1.0e+05""",C,"=""17568.48""","=""44814.73""","=""3d6.(5D).4s""","=""a 6D""","=""3/2""","=""3d6.(5D).4p""","=""z 4F*""","=""3/2""",,"=""T3623n""","=""""",
Mn,1,"=""""","=""""","=""366.9831""","=""""","=""27241.45""","=""""","=""6.3e+05""",C,"=""17282.00""","=""44523.45""","=""3d6.(5D).4s""","=""a 6D""","=""7/2""","=""3d6.(5D).4p""","=""z 4F*""","=""7/2""",,"=""T3623n""","=""""",
Mn,1,"=""367.052""","=""""","=""367.0502""","=""""","=""27236.3""","=""70""","=""5.9e+05""",C,"=""17052.29""","=""44288.76""","=""3d6.(5D).4s""","=""a 6D""","=""9/2""","=""3d6.(5D).4p""","=""z 4F*""","=""9/2""",,"=""T3623n""","=""L3475""",
Mn,2,"=""367.090""","=""0.0015""","=""367.0884""","=""0.0004""","=""27233.5""","=""1""","=""""",,"=""55371.693""","=""82605.33""","=""3d4.4s2""","=""c 5D""","=""3""","=""3d5.(4F).4p""","=""x 5D*""","=""4""",,"=""""","=""L562""",
Mn,2,"=""367.388""","=""0.0015""","=""367.3881""","=""0.0004""","=""27211.4""","=""5""","=""""",,"=""43131.51""","=""70342.936""","=""3d6""","=""a 1D""","=""2""","=""3d5.(4D).4p""","=""y 5F*""","=""3""",,"=""""","=""L562""",
Mn,2,"=""367.4312""","=""0.0006""","=""367.43162""","=""0.00020""","=""27208.23""","=""40""","=""""",,"=""43537.186""","=""70745.387""","=""3d5.(4F).4s""","=""a 5F""","=""4""","=""3d5.(4P).4p""","=""z 3D*""","=""3""",,"=""""","=""L562""",
Mn,1,"=""""","=""""","=""367.5655""","=""""","=""27198.29""","=""""","=""2.2e+07""",E,"=""37789.93""","=""64988.22""","=""3d6.(3G).4s""","=""b 4G""","=""5/2""","=""3d5.(a 2D).4s.4p.(3P*)""","=""w 2F*""","=""7/2""",,"=""T1117""","=""""",
Mn,1,"=""367.696""","=""""","=""367.6923""","=""""","=""27188.6""","=""70""","=""7.3e+07""",D,"=""37630.62""","=""64819.53""","=""3d6.(3G).4s""","=""b 4G""","=""9/2""","=""3d6.(3G).4p""","=""v 4H*""","=""11/2""",,"=""T1117""","=""L3475""",
Mn,2,"=""367.8318""","=""0.0006""","=""367.83170""","=""0.00019""","=""27178.60""","=""20""","=""""",,"=""43339.452""","=""70518.06""","=""3d5.(2D).4s""","=""c 3D""","=""2""","=""3d5.(4G).4p""","=""z 3G*""","=""3""",,"=""""","=""L562""",
Mn,1,"=""""","=""""","=""367.8456""","=""""","=""27177.58""","=""""","=""9.6e+04""",C,"=""17637.15""","=""44814.73""","=""3d6.(5D).4s""","=""a 6D""","=""1/2""","=""3d6.(5D).4p""","=""z 4F*""","=""3/2""",,"=""T3623n""","=""""",
Mn,2,"=""367.856""","=""0.0015""","=""367.8566""","=""0.0004""","=""27176.8""","=""5""","=""""",,"=""55759.322""","=""82936.09""","=""3d5.(2F).4s""","=""c 1F""","=""3""","=""3d5.(a 2F).4p""","=""w 3F*""","=""3""",,"=""""","=""L562""",
Mn,12,"=""""","=""""","=""368.5""","=""""","=""27130""","=""""","=""4.2e-02""",E,"=""15010""","=""42140""","=""3s2.3p2""","=""3P""","=""2""","=""3s2.3p2""","=""1D""","=""2""",E2,"=""T4830""","=""""",
Mn,1,"=""""","=""""","=""368.0133""","=""""","=""27165.20""","=""""","=""1.9e+07""",E,"=""37420.24""","=""64585.44""","=""3d6.(3G).4s""","=""b 4G""","=""11/2""","=""3d5.(a 2F).4s.4p.(3P*)""","=""4F*""","=""9/2""",,"=""T1117""","=""""",
Mn,2,"=""368.207""","=""0.002""","=""368.20648""","=""0.00019""","=""27150.9""","=""20bl""","=""""",,"=""43395.395""","=""70546.34""","=""3d5.(2D).4s""","=""c 3D""","=""3""","=""3d5.(4G).4p""","=""z 3G*""","=""4""",,"=""""","=""L562""",
Mn,1,"=""368.209""","=""""","=""368.2087""","=""""","=""27150.8""","=""50""","=""7.6e+07""",D,"=""37737.22""","=""64888.00""","=""3d6.(3G).4s""","=""b 4G""","=""7/2""","=""3d6.(3G).4p""","=""v 4H*""","=""9/2""",,"=""T1117""","=""L3475""",
Mn,2,"=""368.2557""","=""0.0006""","=""368.2561""","=""0.0004""","=""27147.32""","=""15""","=""""",,"=""52653.327""","=""79800.61""","=""3d5.(2G).4s""","=""b 1G""","=""4""","=""3d5.(2I).4p""","=""y 3H*""","=""4""",,"=""""","=""L562""",
Mn,2,"=""368.3618""","=""0.0006""","=""368.3619""","=""0.0004""","=""27139.50""","=""100""","=""""",,"=""52373.269""","=""79512.76""","=""3d5.(2F).4s""","=""d 3F""","=""3""","=""3d5.(a 2D).4p""","=""x 3F*""","=""3""",,"=""""","=""L562""",
Mn,1,"=""""","=""""","=""368.4853""","=""""","=""27130.40""","=""""","=""2.6e+07""",E,"=""37789.93""","=""64920.33""","=""3d6.(3G).4s""","=""b 4G""","=""5/2""","=""3d6.(3G).4p""","=""v 4H*""","=""7/2""",,"=""T1117""","=""""",
Mn,2,"=""368.5051""","=""0.0018""","=""368.5046""","=""0.0004""","=""27128.94""","=""200*""","=""""",,"=""52383.78""","=""79512.76""","=""3d5.(2F).4s""","=""d 3F""","=""4""","=""3d5.(a 2D).4p""","=""x 3F*""","=""3""",,"=""""","=""L562""",
Mn,2,"=""368.5051""","=""0.0018""","=""368.50523""","=""0.00019""","=""27128.94""","=""200*""","=""""",,"=""43528.661""","=""70657.595""","=""3d5.(4F).4s""","=""a 5F""","=""5""","=""3d5.(4D).4p""","=""y 5F*""","=""5""",,"=""""","=""L562""",
Mn,1,"=""""","=""""","=""368.5205""","=""""","=""27127.81""","=""""","=""2.1e+05""",C,"=""17568.48""","=""44696.29""","=""3d6.(5D).4s""","=""a 6D""","=""3/2""","=""3d6.(5D).4p""","=""z 4F*""","=""5/2""",,"=""T3623n""","=""""",
Mn,12,"=""368.55""","=""""","=""368.5*""","=""""","=""27126""","=""""","=""4.4e+01""",E,"=""15010""","=""42140""","=""3s2.3p2""","=""3P""","=""2""","=""3s2.3p2""","=""1D""","=""2""",M1,"=""T4830""","=""L19611""",
Mn,1,"=""""","=""""","=""368.5545""","=""""","=""27125.31""","=""""","=""2.4e+06""",E,"=""34343.90""","=""61469.21""","=""3d6.(3H).4s""","=""a 4H""","=""9/2""","=""3d6.(3G).4p""","=""4G*""","=""11/2""",,"=""T1117""","=""""",
Mn,2,"=""368.5900""","=""0.0006""","=""368.59040""","=""0.00019""","=""27122.69""","=""1""","=""""",,"=""43395.395""","=""70518.06""","=""3d5.(2D).4s""","=""c 3D""","=""3""","=""3d5.(4G).4p""","=""z 3G*""","=""3""",,"=""""","=""L562""",
