element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,Unnamed: 21,wavenumber_cm,ell,wavenumber_source
Fe,2,259.0169,0.0005,259.01731,0.00003,38595.97,80d?,,,77742.736,116338.649,3d6.(1D2).4p,v 2F*,5/2,3d5.4s.(5S).4d,6D,5/2,,,L18349c142,,38595.97,10.560903145857353,wn(cm-1)
Fe,2,258.95314,0.00012,258.953236,0.000012,38605.478,400,1.0e+06,D,66522.310,105127.773,3d6.(3G).4p,x 4F*,5/2,3d6.(5D).5d,4D,5/2,,T6892c83,L18349c139,,38605.478,10.561149462482089,wn(cm-1)
Fe,2,258.9123,0.0005,258.912900,0.000020,38611.56,100d?,,,75600.900,114212.377,3d6.(3D).4p,w 2F*,7/2,3d6.(5D).6d,114212,7/2,,,L18349c143,,38611.56,10.561306992482464,wn(cm-1)
Fe,2,258.87963,0.00003,258.879624,0.000012,38616.438,8000bl(Fe II)*,8.e+06,D+,27314.9183,65931.358,3d6.(3F2).4s,a 2F,7/2,3d6.(3G).4p,x 4G*,7/2,,T6892c83,L18349c148,,38616.438,10.56143331972473,wn(cm-1)
Fe,2,258.87162,0.00012,258.871631,0.000014,38617.634,500,1.1e+06,D,66612.659,105230.291,3d6.(3G).4p,x 4F*,3/2,3d6.(5D).5d,4D,3/2,,T6892c83,L18349c139,,38617.634,10.561464290511822,wn(cm-1)
Fe,2,258.8480,0.0005,258.847953,0.000012,38621.15,"900d,bl(Fe I)?",,,44232.5398,82853.704,3d6.(5D).4p,z 4F*,9/2,3d6.(5D).4d,e 6F,11/2,,,L18349c143,,38621.15,10.561555332856623,wn(cm-1)
Fe,2,258.8417,0.0005,258.842103,0.000013,38622.10,170d?,,,66589.042,105211.079,3d6.(3G).4p,y 4H*,9/2,3d6.(5D).5d,4G,9/2,,,L18349c143,,38622.1,10.561579930475185,wn(cm-1)
Fe,2,258.8273,0.0002,258.827466,0.000014,38624.24,600,8.e+06,D+,62125.604,100749.825,3d6.(3P2).4p,z 2D*,3/2,3d6.(3F2).5s,e 2F,5/2,,T6892c83,L18349c139,,38624.24,10.56163533763106,wn(cm-1)
Fe,2,258.81915,0.00004,258.819115,0.000014,38625.461,7000,1.5e+07,D+,22409.8178,61035.285,3d6.(3P2).4s,b 4P,1/2,3d6.(3P2).4p,y 4P*,1/2,,T6892c83,L18349c139,,38625.461,10.561666949403902,wn(cm-1)
Fe,2,258.794906,0.000013,258.794912,0.000012,38629.0802,50000,1.69e+08,B+,33501.2957,72130.375,3d6.(1G2).4s,c 2G,7/2,3d6.(1G2).4p,x 2H*,9/2,,T6892c83,L18349c139,,38629.0802,10.561760644866887,wn(cm-1)
Fe,2,258.7643,0.0005,258.764084,0.000012,38633.65,240d?,,,45079.9019,83713.583,3d6.(5D).4p,z 4F*,5/2,3d6.(5D).4d,6D,7/2,,,L18349c142,,38633.65,10.561878937347451,wn(cm-1)
Fe,2,258.7374,0.0005,258.736341,0.000012,38637.66,1000bl(Fe I),,,25787.5816,64425.405,3d6.(3P2).4s,b 2P,3/2,3d6.(3F2).4p,z 2F*,5/2,,,L18349c143,,38637.66,10.561982727486473,wn(cm-1)
Fe,2,258.7172,0.0005,258.717085,0.000014,38640.68,800d?,,,50212.836,88853.535,3d6.(3P1).4s,c 4P,5/2,3d6.(5D).5p,6D*,7/2,,,L18349c143,,38640.68,10.56206088651529,wn(cm-1)
Fe,2,258.7093,0.0005,258.708206,0.000020,38641.86,60d?,,,83713.583,122355.608,3d6.(5D).4d,6D,7/2,3d6.(3P2<2>).4f,2[3]*,7/2,,,L18349c143,,38641.86,10.562091423813886,wn(cm-1)
Fe,2,258.6775,0.0005,258.677438,0.000012,38646.61,180d?,2.0e+06,D,61041.734,99688.355,3d6.(3H).4p,z 4G*,5/2,3d6.(3F2).5s,f 4F,7/2,,T6892c83,L18349c142,,38646.61,10.562214339948879,wn(cm-1)
Fe,2,258.6427,0.0005,258.642447,0.000013,38651.81,140d?,8.e+05,D,66411.712,105063.561,3d6.(3G).4p,y 4H*,13/2,3d6.(3F2).4d,4G,11/2,,T6892c83,L18349c142,,38651.81,10.562348883449454,wn(cm-1)
Fe,2,258.60598,0.00003,258.606002,0.000012,38657.300,9000,5.8e+06,D+,23317.6351,61974.931,3d5.4s2,a 6S,5/2,3d5.(6S).4s.4p.(3P*),y 6P*,3/2,,T7503,L18349c139,,38657.3,10.5624909106959,wn(cm-1)
Fe,2,258.587560,0.000013,258.587553,0.000011,38660.0527,500000,8.94e+07,B+,0.0000,38660.0537,3d6.(5D).4s,a 6D,9/2,3d6.(5D).4p,z 6D*,7/2,,"T7958,T6610,T7589",L18349c139,,38660.0527,10.562562115927456,wn(cm-1)
Fe,2,258.57607,0.00004,258.576073,0.000012,38661.770,8000,6.6e+06,D+,26170.1810,64831.951,3d6.(3H).4s,b 2H,11/2,3d6.(3F2).4p,y 2G*,9/2,,T6892c83,L18349c139,,38661.77,10.562606535470097,wn(cm-1)
Fe,2,258.56201,0.00003,258.561956,0.000016,38663.873,9000,3.1e+07,D+,33466.4943,72130.375,3d6.(1G2).4s,c 2G,9/2,3d6.(1G2).4p,x 2H*,9/2,,T6892c83,L18349c139,,38663.873,10.562660928810235,wn(cm-1)
Fe,2,258.4879,0.0005,258.488047,0.000012,38674.95,320,,,44784.7859,83459.721,3d6.(5D).4p,z 4D*,5/2,3d6.(5D).4d,e 6F,3/2,,,L18349c142,,38674.95,10.56294738261561,wn(cm-1)
Fe,2,258.4715,0.0005,258.471278,0.000012,38677.41,190d?,,,64425.405,103102.849,3d6.(3F2).4p,z 2F*,5/2,3d6.(3P2).4d,4D,7/2,,,L18349c143,,38677.41,10.563010987656252,wn(cm-1)
Fe,2,258.43060,0.00009,258.430825,0.000012,38683.531,2200,,,66522.310,105205.808,3d6.(3G).4p,x 4F*,5/2,3d6.(5D).5d,6G,5/2,,,L18349c139,,38683.531,10.563169232887855,wn(cm-1)
Fe,2,258.42160,0.00007,258.421539,0.000011,38684.879,1100,7.e+05,D,65696.053,104380.941,3d6.(3G).4p,x 4G*,9/2,3d6.(5D).5d,6F,7/2,,T6892c83,L18349c148,,38684.879,10.56320407915134,wn(cm-1)
Fe,2,258.4164,0.0005,258.416528,0.000012,38685.65,230d?,2.4e+06,D+,60887.606,99573.244,3d6.(3H).4p,z 4H*,11/2,3d6.(3F2).5s,f 4F,9/2,,T6892c83,L18349c143,,38685.65,10.56322400922058,wn(cm-1)
Fe,2,258.3844,0.0005,258.384475,0.000011,38690.45,400d,,,21711.8963,60402.333,3d6.(3H).4s,a 4H,7/2,3d6.(3P2).4p,y 4P*,5/2,,,L18349c142,,38690.45,10.5633480785393,wn(cm-1)
Fe,2,258.3465,0.0005,258.346925,0.000012,38696.13,1100bl,,,50157.475,88853.535,3d6.(3F1).4s,c 4F,9/2,3d6.(5D).5p,6D*,7/2,,,L18349c143,,38696.13,10.56349487401754,wn(cm-1)
Fe,2,258.33491,0.00008,258.334929,0.000012,38697.859,2100,9.e+05,D,27314.9183,66012.775,3d6.(3F2).4s,a 2F,7/2,3d6.(3G).4p,x 4F*,9/2,,T6892c83,L18349c139,,38697.859,10.563539554490083,wn(cm-1)
Fe,2,258.30537,0.00005,258.305375,0.000012,38702.285,4000,2.16e+06,C,22810.3459,61512.630,3d6.(3F2).4s,b 4F,7/2,3d6.(3H).4p,z 4I*,9/2,,T7158,L18349c139,,38702.285,10.563653921202498,wn(cm-1)
Fe,2,258.2887,0.0005,258.288977,0.000014,38704.78,"170d,bl(Fe II)?*",4.7e+06,D+,66612.659,105317.400,3d6.(3G).4p,x 4F*,3/2,3d6.(3P2).4d,2P,3/2,,T6892c83,L18349c143,,38704.78,10.563718385602508,wn(cm-1)
Fe,2,258.27929,0.00013,258.279247,0.000020,38706.192,230,,,75600.900,114307.099,3d6.(3D).4p,w 2F*,7/2,3d6.(5D).6d,6F,5/2,,,L18349c139,,38706.192,10.563754866219238,wn(cm-1)
Fe,2,258.258297,0.000013,258.258299,0.000012,38709.3387,140000,8.8e+07,B+,8680.4706,47389.809,3d6.(5D).4s,a 4D,3/2,3d6.(5D).4p,z 4P*,3/2,,T7589,L18349c139,,38709.3387,10.563836159984799,wn(cm-1)
Fe,2,258.24134,0.00002,258.241342,0.000020,38711.880,11000,2.2e+07,D+,31811.814,70523.694,3d7,b 2F,5/2,3d6.(3G).4p,x 2G*,7/2,,T6892c83,L18349c139,,38711.88,10.56390180865434,wn(cm-1)
Fe,2,258.2223,0.0005,258.221443,0.000015,38714.73,"230d,bl(Co I)",,,69650.481,108365.344,3d6.(3G).4p,y 2F*,5/2,3d6.(3G).4d,4D,7/2,,,L18349c142,,38714.73,10.563975426755436,wn(cm-1)
Fe,2,258.1965,0.0005,258.197066,0.000015,38718.60,60d?,,,84296.881,123015.399,3d6.(5D).4d,e 6G,11/2,3d6.(3H<6>).4f,2[6]*,13/2,,,L18349c143,,38718.6,10.564075383712039,wn(cm-1)
Fe,2,258.17784,0.00003,258.177834,0.000012,38721.401,2200,2.4e+07,D+,68000.785,106722.187,3d6.(3G).4p,y 2H*,9/2,3d6.(3H).4d,4F,9/2,,T6892c83,L18349c139,,38721.401,10.564147723587169,wn(cm-1)
Fe,2,258.1626,0.0005,258.16269,0.00004,38723.68,60d?,,,84527.806,123251.479,3d6.(5D).4d,e 6G,9/2,3d6.(3H<5>).4f,2[6]*,11/2,,,L18349c142,,38723.68,10.564206578196687,wn(cm-1)
Fe,2,258.1307,0.0005,258.130480,0.000020,38728.47,900,,,48039.109,86767.614,3d7,d 2D1,5/2,3d6.(3P1).4p,v 4D*,5/2,,,L18349c143,,38728.47,10.56433026746822,wn(cm-1)
Fe,2,258.11645,0.00015,258.116216,0.000012,38730.61,700,6.4e+06,D+,61093.406,99824.051,3d6.(3P2).4p,z 2D*,5/2,3d6.(3F2).5s,f 4F,5/2,,T6892c83,L18349c139,,38730.61,10.564385522449316,wn(cm-1)
Fe,2,258.111157,0.000016,258.111138,0.000012,38731.404,18000,7.6e+06,B,23317.6351,62049.042,3d5.4s2,a 6S,5/2,3d5.(6S).4s.4p.(3P*),y 6P*,5/2,,T7503,L18349c139,,38731.404,10.56440602281999,wn(cm-1)
Fe,2,258.10390,0.00002,258.104186,0.000012,38732.493,29000,,,45079.9019,83812.352,3d6.(5D).4p,z 4F*,5/2,3d6.(5D).4d,6D,5/2,,,L18349c145,,38732.493,10.564434139143652,wn(cm-1)
Fe,2,258.07210,0.00009,258.072081,0.000015,38737.266,2400,2.2e+06,D,33501.2957,72238.564,3d6.(1G2).4s,c 2G,7/2,3d6.(3D).4p,w 4F*,5/2,,T6892c83,L18349c139,,38737.266,10.564557361419482,wn(cm-1)
Fe,2,258.0662,0.0005,258.065853,0.000020,38738.15,110,,,74498.093,113236.296,3d6.(3D).4p,x 2D*,3/2,3d6.(5D).7s,4D,5/2,,,L18349c143,,38738.15,10.564580181561553,wn(cm-1)
Fe,2,258.0128,0.0002,258.012738,0.000012,38746.18,1400,2.2e+06,D+,44232.5398,82978.717,3d6.(5D).4p,z 4F*,9/2,3d6.(5D).4d,e 6F,9/2,,T6892c83,L18349c139,,38746.18,10.56478744927694,wn(cm-1)
Fe,2,258.0011,0.0005,258.001313,0.000012,38747.93,700?,,,23317.6351,62065.528,3d5.4s2,a 6S,5/2,3d6.(3F2).4p,y 4F*,7/2,,,L18349c143,,38747.93,10.56483261399979,wn(cm-1)
Fe,2,257.98436,0.00005,257.984234,0.000012,38750.439,1300bl(Fe I),1.3e+06,D,66377.315,105127.773,3d6.(3G).4p,x 4F*,7/2,3d6.(5D).5d,4D,5/2,,T6892c83,L18349c148,,38750.439,10.564897363749578,wn(cm-1)
Fe,2,257.96392,0.00005,257.964155,0.000012,38753.509,2600,,,62945.045,101698.519,3d6.(3F2).4p,x 4D*,7/2,3d6.(5D).6s,6D,9/2,,,L18349c145,,38753.509,10.56497658552036,wn(cm-1)
Fe,2,257.94121,0.00003,257.941272,0.000012,38756.921,8000bl(Fe II)*,8.e+05,D,27620.4033,66377.315,3d6.(3F2).4s,a 2F,5/2,3d6.(3G).4p,x 4F*,7/2,,T6892c83,L18349c148,,38756.921,10.565064625284872,wn(cm-1)
Fe,2,257.911602,0.000013,257.911596,0.000012,38761.3700,32000,3.15e+08,B+,46967.4751,85728.846,3d6.(5D).4p,z 4P*,5/2,3d6.(5D).4d,4S,3/2,,T6892c83,L18349c139,,38761.37,10.565179411097292,wn(cm-1)
Fe,2,257.89846,0.00006,257.898494,0.000013,38763.345,1300bl(Fe II)*,3.3e+07,D+,64834.069,103597.409,3d6.(3P2).4p,z 2P*,3/2,3d6.(3P2).4d,2F,5/2,,T6892c83,L18349c148,,38763.345,10.565230362590643,wn(cm-1)
Fe,2,257.88109,0.00005,257.881089,0.000013,38765.956,5000bl(Fe II)*,,,61726.069,100492.025,3d6.(3P2).4p,y 4D*,7/2,3d6.(3F2).5s,e 2F,7/2,,,L18349c148,,38765.956,10.565297717770356,wn(cm-1)
Fe,2,257.87900,0.00014,257.879140,0.000012,38766.27,700,3.3e+06,D,66522.310,105288.559,3d6.(3G).4p,x 4F*,5/2,3d6.(5D).5d,6G,3/2,,T6892c83,L18349c139,,38766.27,10.565305817628085,wn(cm-1)
Fe,2,257.86272,0.00011,257.862809,0.000012,38768.717,700,8.e+06,D+,66522.310,105291.014,3d6.(3G).4p,x 4F*,5/2,3d6.(3F2).4d,4G,7/2,,T6892c83,L18349c139,,38768.717,10.565368937520034,wn(cm-1)
Fe,2,257.82698,0.00004,257.827234,0.000012,38774.091,2000,,,65931.358,104705.411,3d6.(3G).4p,x 4G*,7/2,3d6.(5D).5d,6D,7/2,,,L18349c145,,38774.091,10.565507544829911,wn(cm-1)
Fe,2,257.821016,0.000020,257.821023,0.000012,38774.988,4000,1.16e+08,C+,67000.530,105775.517,3d6.(3F2).4p,y 2D*,5/2,3d6.(3F2).4d,2F,7/2,,T6892c83,L18349c139,,38774.988,10.565530678566935,wn(cm-1)
Fe,2,257.80246,0.00007,257.802465,0.000012,38777.779,1000,7.3e+06,D+,66377.315,105155.093,3d6.(3G).4p,x 4F*,7/2,3d6.(3F2).4d,4G,9/2,,T6892c83,L18349c139,,38777.779,10.56560265536697,wn(cm-1)
Fe,2,257.792162,0.000013,257.792172,0.000012,38779.3277,100000,1.2e+08,D+,8846.7837,47626.110,3d6.(5D).4s,a 4D,1/2,3d6.(5D).4p,z 4P*,1/2,,T6892c83,L18349c139,,38779.3277,10.565642592390565,wn(cm-1)
Fe,2,257.77211,0.00006,257.772291,0.000012,38782.344,2200,1.0e+07,D+,61041.734,99824.051,3d6.(3H).4p,z 4G*,5/2,3d6.(3F2).5s,f 4F,5/2,,T6892c83,L18349c148,,38782.344,10.565720370497598,wn(cm-1)
Fe,2,257.7503,0.0005,257.750783,0.000012,38785.62,140d?,2.3e+06,D+,65696.053,104481.606,3d6.(3G).4p,x 4G*,9/2,3d6.(3H).4d,2F,7/2,,T6892c83,L18349c142,,38785.62,10.565804838358632,wn(cm-1)
Fe,2,257.74297,0.00011,257.743042,0.000012,38786.729,2100,8.e+05,D,22939.3512,61726.069,3d6.(3F2).4s,b 4F,5/2,3d6.(3P2).4p,y 4D*,7/2,,T6892c83,L18349c139,,38786.729,10.565833431021208,wn(cm-1)
Fe,2,257.68741,0.00005,257.687416,0.000012,38795.090,1300,5.8e+06,D+,66522.310,105317.400,3d6.(3G).4p,x 4F*,5/2,3d6.(3P2).4d,2P,3/2,,T6892c83,L18349c139,,38795.09,10.566048971211941,wn(cm-1)
Fe,2,257.686372,0.000013,257.686368,0.000013,38795.2472,40000,1.32e+08,B+,33466.4943,72261.742,3d6.(1G2).4s,c 2G,9/2,3d6.(1G2).4p,x 2H*,11/2,,T6892c83,L18349c139,,38795.2472,10.566053023262898,wn(cm-1)
Fe,2,257.64474,0.00008,257.644664,0.000013,38801.515,800,9.e+06,D+,66612.659,105414.186,3d6.(3G).4p,x 4F*,3/2,3d6.(3F2).4d,4G,5/2,,T6892c83,L18349c139,,38801.515,10.566214571240828,wn(cm-1)
Fe,2,257.6045,0.0005,257.603685,0.000012,38807.57,170?,,,65931.358,104739.057,3d6.(3G).4p,x 4G*,7/2,3d6.(3F2).4d,4P,5/2,,,L18349c143,,38807.57,10.566370609674015,wn(cm-1)
Fe,2,257.6023,0.0005,257.601894,0.000012,38807.91,500,,,23317.6351,62125.604,3d5.4s2,a 6S,5/2,3d6.(3P2).4p,z 2D*,3/2,,,L18349c142,,38807.91,10.566379370812902,wn(cm-1)
Fe,2,257.48793,0.00008,257.487845,0.000011,38825.143,1300,2.7e+07,D+,61093.406,99918.563,3d6.(3P2).4p,z 2D*,5/2,3d6.(3F2).5s,f 4F,3/2,,T6892c83,L18349c139,,38825.143,10.566823331203922,wn(cm-1)
Fe,2,257.4669,0.0005,257.465721,0.000011,38828.32,170d?,,,66377.315,105205.808,3d6.(3G).4p,x 4F*,7/2,3d6.(5D).5d,6G,5/2,,,L18349c143,,38828.32,10.56690515627338,wn(cm-1)
Fe,2,257.4467,0.0005,257.446272,0.000012,38831.36,330,,,31483.1979,70314.624,3d6.(3D).4s,b 4D,7/2,3d6.(3G).4p,x 2G*,9/2,,,L18349c142,,38831.36,10.56698344657799,wn(cm-1)
Fe,2,257.436586,0.000012,257.436589,0.000013,38832.8871,210000,2.4e+08,C+,20830.5534,59663.440,3d6.(3P2).4s,b 4P,5/2,3d6.(3P2).4p,z 4S*,3/2,,T6892c83,L18349c139,,38832.8871,10.567022772266636,wn(cm-1)
Fe,2,257.43070,0.00004,257.430772,0.000011,38833.774,1700,6.1e+06,D+,66377.315,105211.079,3d6.(3G).4p,x 4F*,7/2,3d6.(5D).5d,4G,9/2,,T6892c83,L18349c139,,38833.774,10.567045610894883,wn(cm-1)
Fe,2,257.4185,0.0005,257.418548,0.000015,38835.61,100?,,,73395.831,112231.439,3d5.4s2,4F,5/2,3d6.(3G).5p,4F*,7/2,,,L18349c142,,38835.61,10.567092888210752,wn(cm-1)
Fe,2,257.4060,0.0005,257.404893,0.000013,38837.50,130,,,73393.771,112231.439,3d5.4s2,4F,9/2,3d6.(3G).5p,4F*,7/2,,,L18349c142,,38837.5,10.567141553701303,wn(cm-1)
Fe,2,257.37553,0.00009,257.375565,0.000012,38842.098,2400,2.3e+06,D+,30764.4737,69606.567,3d6.(3G).4s,b 2G,7/2,3d6.(3G).4p,y 2F*,7/2,,T6892c83,L18349c139,,38842.098,10.567259937424282,wn(cm-1)
Fe,2,257.36758,0.00008,257.367602,0.000011,38843.298,900,1.4e+07,D+,66377.315,105220.610,3d6.(3G).4p,x 4F*,7/2,3d6.(3H).4d,4F,7/2,,T6892c83,L18349c139,,38843.298,10.567290831261783,wn(cm-1)
Fe,2,257.3466,0.0005,257.34542,0.00003,38846.46,330d?,,,54283.236,93129.879,3d5.4s2,b 4G,7/2,3d6.(3F1).4p,4D*,7/2,,,L18349c143,,38846.46,10.567372231953023,wn(cm-1)
Fe,2,257.321162,0.000020,257.321155,0.000011,38850.305,14000,1.4e+07,D+,25981.6451,64831.951,3d6.(3G).4s,a 4G,7/2,3d6.(3F2).4p,y 2G*,9/2,,T6892c83,L18349c139,,38850.305,10.567471206472828,wn(cm-1)
Fe,2,257.31826,0.00007,257.318211,0.000014,38850.742,2800,1.5e+06,D,33501.2957,72352.046,3d6.(1G2).4s,c 2G,7/2,3d6.(3D).4p,w 4F*,7/2,,T6892c83,L18349c139,,38850.742,10.567482454712508,wn(cm-1)
Fe,2,257.31216,0.00002,257.312239,0.000020,38851.664,1700,,,79245.926,118097.578,3d5.(6S).4s.4p.(1P*),x 6P*,3/2,3d5.4p2,4P,5/2,,,L18349c148,,38851.664,10.567506186281387,wn(cm-1)
Fe,2,257.3081,0.0005,257.308967,0.000012,38852.27,140d?,,,66672.336,105524.482,3d6.(3G).4p,y 4H*,7/2,3d6.(3F2).4d,4H,9/2,,,L18349c142,,38852.27,10.567521783947265,wn(cm-1)
Fe,2,257.296764,0.000013,257.296762,0.000011,38853.9885,31000,7.9e+06,B,23317.6351,62171.624,3d5.4s2,a 6S,5/2,3d5.(6S).4s.4p.(3P*),y 6P*,7/2,,T7503,L18349c139,,38853.9885,10.56756601461886,wn(cm-1)
Fe,2,257.2874,0.0005,257.287417,0.000013,38855.41,180?,,,65556.271,104411.671,3d6.(3H).4p,z 2H*,9/2,3d6.(5D).5d,6D,9/2,,,L18349c143,,38855.41,10.567602599640173,wn(cm-1)
Fe,2,257.25401,0.00019,257.253933,0.000011,38860.45,500,,,66012.775,104873.232,3d6.(3G).4p,x 4F*,9/2,3d6.(5D).5d,4D,7/2,,,L18349c139,,38860.45,10.567732302895264,wn(cm-1)
Fe,2,257.24703,0.00011,257.247029,0.000011,38861.499,600,9.e+06,D+,66377.315,105238.815,3d6.(3G).4p,x 4F*,7/2,3d6.(3P2).4d,2D,5/2,,T6892c83,L18349c139,,38861.499,10.567759296556991,wn(cm-1)
Fe,2,257.22218,0.00007,257.222107,0.000020,38865.253,500,1.5e+07,D+,66612.659,105477.924,3d6.(3G).4p,x 4F*,3/2,3d6.(3F2).4d,4D,1/2,,T6892c83,L18349c139,,38865.253,10.567855891356242,wn(cm-1)
Fe,2,257.20884,0.00005,257.208837,0.000011,38867.270,2700,5.1e+07,D+,60956.781,99824.051,3d6.(3H).4p,z 4G*,7/2,3d6.(3F2).5s,f 4F,5/2,,T6892c83,L18349c139,,38867.27,10.567907787266025,wn(cm-1)
Fe,2,257.2039,0.0005,257.20303,0.00003,38868.01,280,,,57411.086,96279.234,3d5.4s2,d 4P,5/2,3d5.(4G).4s.4p.(3P*),t 2F*,5/2,,,L18349c143,,38868.01,10.56792682624035,wn(cm-1)
Fe,2,257.1926,0.0005,257.191413,0.000020,38869.72,"100d,bl?",,,75600.900,114470.803,3d6.(3D).4p,w 2F*,7/2,3d6.(5D).6d,114470,5/2,,,L18349c143,,38869.72,10.56797082032148,wn(cm-1)
Fe,2,257.1726,0.0005,257.17291,0.00003,38872.74,230?,,,47674.728,86547.427,3d7,d 2D1,3/2,3d6.(1F).4p,u 2F*,5/2,,,L18349c142,,38872.74,10.568048512743395,wn(cm-1)
Fe,2,257.1664,0.0005,257.165595,0.000011,38873.68,180,1.9e+06,D,65109.691,103983.496,3d6.(3F2).4p,y 2G*,7/2,3d6.(3G).5s,e 2G,7/2,,T6892c83,L18349c143,,38873.68,10.56807269392113,wn(cm-1)
Fe,2,257.15487,0.00005,257.154812,0.000012,38875.426,5000,2.89e+06,C,22637.1950,61512.630,3d6.(3F2).4s,b 4F,9/2,3d6.(3H).4p,z 4I*,9/2,,T7158,L18349c139,,38875.426,10.568117607620852,wn(cm-1)
Fe,2,257.14564,0.00006,257.145591,0.000011,38876.822,2000,4.2e+07,D+,61041.734,99918.563,3d6.(3H).4p,z 4G*,5/2,3d6.(3F2).5s,f 4F,3/2,,T6892c83,L18349c139,,38876.822,10.56815351655046,wn(cm-1)
Fe,2,257.11724,0.00004,257.117236,0.000011,38881.115,3200,4.4e+07,D+,60807.239,99688.355,3d6.(3H).4p,z 4G*,9/2,3d6.(3F2).5s,f 4F,7/2,,T6892c83,L18349c139,,38881.115,10.568263936146709,wn(cm-1)
Fe,2,257.08794,0.00003,257.087905,0.000014,38885.547,8000,1.1e+07,D+,33466.4943,72352.046,3d6.(1G2).4s,c 2G,9/2,3d6.(3D).4p,w 4F*,7/2,,T6892c83,L18349c139,,38885.547,10.5683779181511,wn(cm-1)
Fe,2,257.084897,0.000012,257.084892,0.000013,38886.0066,70000,1.84e+08,C+,30764.4737,69650.481,3d6.(3G).4s,b 2G,7/2,3d6.(3G).4p,y 2F*,5/2,,T6892c83,L18349c139,,38886.0066,10.56838973738265,wn(cm-1)
Fe,2,257.0527,0.0020,257.05483,0.00003,38890.9,40000aff(Fe I),1.1e+05,E,48039.109,86929.664,3d7,d 2D1,5/2,3d6.(3P1).4p,v 4D*,7/2,,T6892c83,L7357,,38890.9,10.568515569077954,wn(cm-1)
Fe,2,257.0471,0.0005,257.046096,0.000013,38891.73,170d?,1.6e+06,D,66522.310,105414.186,3d6.(3G).4p,x 4F*,5/2,3d6.(3F2).4d,4G,5/2,,T6892c83,L18349c143,,38891.73,10.568536910603692,wn(cm-1)
Fe,2,257.0118,0.0005,257.010654,0.000011,38897.07,180d?,3.5e+05,D,65696.053,104593.292,3d6.(3G).4p,x 4G*,9/2,3d6.(5D).5d,6G,11/2,,T6892c83,L18349c143,,38897.07,10.568674205432982,wn(cm-1)
Fe,2,256.99519,0.00019,256.995133,0.000012,38899.58,330,1.9e+06,D,68000.785,106900.373,3d6.(3G).4p,y 2H*,9/2,3d6.(3F2).4d,2G,7/2,,T6892c83,L18349c139,,38899.58,10.568738732633083,wn(cm-1)
Fe,2,256.97798,0.00003,256.977955,0.000020,38902.184,9000,1.11e+08,C+,37227.277,76129.465,3d6.(1S2).4s,a 2S,1/2,3d6.(1S2).4p,x 2P*,3/2,,T6892c83,L18349c139,,38902.184,10.568805671989393,wn(cm-1)
Fe,2,256.96744,0.00010,256.967459,0.000012,38903.780,1000,1.3e+07,D+,66012.775,104916.552,3d6.(3G).4p,x 4F*,9/2,3d6.(3F2).4d,4F,9/2,,T6892c83,L18349c139,,38903.78,10.568846697122126,wn(cm-1)
Fe,2,256.95601,0.00015,256.956190,0.000014,38905.51,600,4.2e+06,D,66612.659,105518.142,3d6.(3G).4p,x 4F*,3/2,3d6.(3F2).4d,4F,3/2,,T6892c83,L18349c139,,38905.51,10.568891164820013,wn(cm-1)
Fe,2,256.9486,0.0005,256.948707,0.000014,38906.63,290,,,50212.836,89119.452,3d6.(3P1).4s,c 4P,5/2,3d6.(5D).5p,6D*,5/2,,,L18349c142,,38906.63,10.568919952101794,wn(cm-1)
Fe,2,256.9427,0.0005,256.943265,0.000020,38907.52,60d?,,,84527.806,123435.246,3d6.(5D).4d,e 6G,9/2,3d6.(3H<4>).4f,2[4]*,7/2,,,L18349c142,,38907.52,10.568942827118743,wn(cm-1)
Fe,2,256.9029,0.0005,256.901934,0.000011,38913.55,"170d,bl(Fe I)?",,,66377.315,105291.014,3d6.(3G).4p,x 4F*,7/2,3d6.(3F2).4d,4G,7/2,,,L18349c143,,38913.55,10.569097798002902,wn(cm-1)
Fe,2,256.89842,0.00014,256.898429,0.000011,38914.23,600,5.5e+06,D+,65109.691,104023.921,3d6.(3F2).4p,y 2G*,7/2,3d6.(5D).5d,4F,5/2,,T6892c83,L18349c139,,38914.23,10.569115272483094,wn(cm-1)
Fe,2,256.88858,0.00006,256.888571,0.000011,38915.723,5000,2.8e+06,D+,22810.3459,61726.069,3d6.(3F2).4s,b 4F,7/2,3d6.(3P2).4p,y 4D*,7/2,,T6892c83,L18349c139,,38915.723,10.569153638175033,wn(cm-1)
Fe,2,256.8707,0.0005,256.870756,0.000020,38918.43,"90d,bl",,,76129.465,115047.887,3d6.(1S2).4p,x 2P*,3/2,3d6.(5D).6d,6P,5/2,,,L18349c142,,38918.43,10.56922319632905,wn(cm-1)
Fe,2,256.840969,0.000012,256.840969,0.000012,38922.9352,40000,4.8e+07,D+,22409.8178,61332.753,3d6.(3P2).4s,b 4P,1/2,3d6.(3P2).4p,y 4P*,3/2,,T6892c83,L18349c139,,38922.9352,10.569338949694718,wn(cm-1)
Fe,2,256.83620,0.00002,256.836213,0.000012,38923.658,2900,2.2e+07,D+,68000.785,106924.441,3d6.(3G).4p,y 2H*,9/2,3d6.(3F2).4d,2G,9/2,,T6892c83,L18349c139,,38923.658,10.569357519550387,wn(cm-1)
