"element","sp_num","obs_wl_air(nm)","unc_obs_wl","ritz_wl_air(nm)","unc_ritz_wl","wn(cm-1)","intens","Aki(s^-1)","Acc","Ei(cm-1)","Ek(cm-1)","conf_i","term_i","J_i","conf_k","term_k","J_k","Type","tp_ref","line_ref","","wavenumber_cm","ell","wavenumber_source"
"Co","2","991.3327","0.0003","991.3327","0.0003","10084.666","600","7.0e+07","","111586.397","121671.063","3d7.(4F<5/2>).4f","2[11/2]*","6","3d7.(4F<5/2>).5g","2[13/2]","7","","T7021","L11793c118","",10084.666,9.21877133134707,"wn(cm-1)"
"Co","2","991.1658","0.0004","991.166","0.004","10086.364","210bl(Co II)","3.00e+07","","110129.926","120216.288","3d7.(4F<9/2>).4f","2[7/2]*","4","3d7.(4F<9/2>).5g","2[7/2]","4","","T7021","L11793c118","",10086.364,9.21893969161465,"wn(cm-1)"
"Co","2","991.1630","0.0005","991.163","0.003","10086.393","190bl(Co II)","3.52e+07","","110130.164","120216.558","3d7.(4F<9/2>).4f","2[7/2]*","3","3d7.(4F<9/2>).5g","2[7/2]","3","","T7021","L11793c118","",10086.393,9.2189425667794,"wn(cm-1)"
"Co","2","991.1366","0.0003","991.1367","0.0024","10086.661","740*","7.0e+07","","112000.519","122087.179","3d7.(4F<3/2>).4f","2[9/2]*","5","3d7.(4F<3/2>).5g","2[11/2]","6","","T7021","L11793c118","",10086.661,9.21896913687633,"wn(cm-1)"
"Co","2","991.0713","0.0008","991.0703","0.0006","10087.326","38","3.53e+06","","111572.695","121660.031","3d7.(4F<5/2>).4f","2[5/2]*","3","3d7.(4F<5/2>).5g","2[9/2]","4","","T7021","L11793c118","",10087.326,9.21903506335881,"wn(cm-1)"
"Co","2","990.8892","0.0007","990.8888","0.0007","10089.180","75","3.49e+07","","110970.554","121059.738","3d7.(4F<7/2>).4f","2[5/2]*","2","3d7.(4F<7/2>).5g","2[5/2]","2","","T7021","L11793c118","",10089.18,9.21921884146243,"wn(cm-1)"
"Co","2","990.7693","0.0003","990.7692","0.0013","10090.401","230*","4.9e+07","","111572.695","121663.096","3d7.(4F<5/2>).4f","2[5/2]*","3","3d7.(4F<5/2>).5g","2[7/2]","4","","T7021","L11793c118","",10090.401,9.21933985487708,"wn(cm-1)"
"Co","2","990.5382","0.0003","990.5383","0.0003","10092.755","250","5.2e+07","","111984.575","122077.329","3d7.(4F<3/2>).4f","2[5/2]*","3","3d7.(4F<3/2>).5g","2[7/2]","4","","T7021","L11793c118","",10092.755,9.21957311869476,"wn(cm-1)"
"Co","2","990.4912","0.0006","990.4906","0.0007","10093.234","67bl(Co II)","2.06e+07","","110130.164","120223.404","3d7.(4F<9/2>).4f","2[7/2]*","3","3d7.(4F<9/2>).5g","2[5/2]","2","","T7021","L11793c118","",10093.234,9.21962057735532,"wn(cm-1)"
"Co","2","990.4758","0.0004","990.4774","0.0020","10093.391","100bl(Co II)","1.25e+07","","110129.926","120223.300","3d7.(4F<9/2>).4f","2[7/2]*","4","3d7.(4F<9/2>).5g","2[5/2]","3","","T7021","L11793c118","",10093.391,9.21963613220909,"wn(cm-1)"
"Co","2","990.2301","0.0015","990.2294","0.0006","10095.895","86*","2.08e+07","","111572.695","121668.597","3d7.(4F<5/2>).4f","2[5/2]*","3","3d7.(4F<5/2>).5g","2[5/2]","3","","T7021","L11793c118","",10095.895,9.21988418456843,"wn(cm-1)"
"Co","2","990.1924","0.0003","990.1924","0.0003","10096.280","200","5.5e+07","","111981.033","122077.312","3d7.(4F<3/2>).4f","2[5/2]*","2","3d7.(4F<3/2>).5g","2[7/2]","3","","T7021","L11793c118","",10096.28,9.21992231815236,"wn(cm-1)"
"Co","2","989.4097","0.0003","989.4090","0.0003","10104.266","56bl(Co II)","2.52e+07","","111555.701","121659.974","3d7.(4F<5/2>).4f","2[7/2]*","4","3d7.(4F<5/2>).5g","2[9/2]","5","","T7021","L11793c118","",10104.266,9.22071298989124,"wn(cm-1)"
"Co","2","989.4057","0.0005","989.4034","0.0005","10104.307","52bl(Co II)","1.15e+07","","111555.701","121660.031","3d7.(4F<5/2>).4f","2[7/2]*","4","3d7.(4F<5/2>).5g","2[9/2]","4","","T7021","L11793c118","",10104.307,9.22071704757508,"wn(cm-1)"
"Co","2","989.3316","0.0003","989.333","0.004","10105.064","710*","2.90e+07","","110099.385","120204.438","3d7.(4F<9/2>).4f","2[9/2]*","4","3d7.(4F<9/2>).5g","2[11/2]","5","","T7021","L11793c118","",10105.064,9.22079196331593,"wn(cm-1)"
"Co","2","989.2984","0.0003","989.2994","0.0009","10105.403","300","1.87e+07","","110942.715","121048.108","3d7.(4F<7/2>).4f","2[7/2]*","4","3d7.(4F<7/2>).5g","2[11/2]","5","","T7021","L11793c118","",10105.403,9.22082551028939,"wn(cm-1)"
"Co","2","989.2551","0.0009","989.257","0.005","10105.846","69bl","4.0e+07","","111562.737","121668.563","3d7.(4F<5/2>).4f","2[3/2]*","1","3d7.(4F<5/2>).5g","2[5/2]","2","","T7021","L11793c118","",10105.846,9.22086934726355,"wn(cm-1)"
"Co","2","989.1789","0.0003","989.179","0.003","10106.624","200bl(Co II)*","4.7e+07","","111556.446","121663.070","3d7.(4F<5/2>).4f","2[5/2]*","2","3d7.(4F<5/2>).5g","2[7/2]","3","","T7021","L11793c118","",10106.624,9.2209463294434,"wn(cm-1)"
"Co","2","989.1376","0.0004","989.1359","0.0005","10107.046","420bl(Co II)","3.18e+07","","110942.715","121049.778","3d7.(4F<7/2>).4f","2[7/2]*","4","3d7.(4F<7/2>).5g","2[9/2]","5","","T7021","L11793c118","",10107.046,9.22098808336538,"wn(cm-1)"
"Co","2","989.1319","0.0005","989.1295","0.0004","10107.104","360bl(Co II)","4.6e+06","","110942.715","121049.843","3d7.(4F<7/2>).4f","2[7/2]*","4","3d7.(4F<7/2>).5g","2[9/2]","4","","T7021","L11793c118","",10107.104,9.22099382191981,"wn(cm-1)"
"Co","2","989.1128","0.0003","989.1144","0.0003","10107.299","140bl(Co II)","7.9e+05","","110940.775","121048.058","3d7.(4F<7/2>).4f","2[11/2]*","5","3d7.(4F<7/2>).5g","2[11/2]","6","","T7021","L11793c118","",10107.299,9.22101311509409,"wn(cm-1)"
"Co","2","989.1095","0.0004","989.1095","0.0009","10107.333","450bl(Co II)","1.83e+07","","110940.775","121048.108","3d7.(4F<7/2>).4f","2[11/2]*","5","3d7.(4F<7/2>).5g","2[11/2]","5","","T7021","L11793c118","",10107.333,9.22101647899406,"wn(cm-1)"
"Co","2","989.1042","0.0003","989.1034","0.0013","10107.387","270bl(Co II)*","1.07e+07","","111555.701","121663.096","3d7.(4F<5/2>).4f","2[7/2]*","4","3d7.(4F<5/2>).5g","2[7/2]","4","","T7021","L11793c118","",10107.387,9.22102182163546,"wn(cm-1)"
"Co","2","989.0990","0.0003","989.1000","0.0006","10107.440","210bl(Co II)","1.94e+07","","110096.458","120203.888","3d7.(4F<9/2>).4f","2[13/2]*","7","3d7.(4F<9/2>).5g","2[13/2]","7","","T7021","L11793c118","",10107.44,9.22102706531131,"wn(cm-1)"
"Co","2","988.9452","0.0019","988.9461","0.0006","10109.012","36","4.7e+05","","110940.775","121049.778","3d7.(4F<7/2>).4f","2[11/2]*","5","3d7.(4F<7/2>).5g","2[9/2]","5","","T7021","L11793c118","",10109.012,9.22118258221439,"wn(cm-1)"
"Co","2","988.8792","0.0003","988.8792","0.0003","10109.687","200","5.0e+07","","111550.344","121660.031","3d7.(4F<5/2>).4f","2[7/2]*","3","3d7.(4F<5/2>).5g","2[9/2]","4","","T7021","L11793c118","",10109.687,9.22124935208917,"wn(cm-1)"
"Co","2","988.8598","0.0003","988.8598","0.0003","10109.885","94","2.82e+07","","110094.056","120203.941","3d7.(4F<9/2>).4f","2[11/2]*","5","3d7.(4F<9/2>).5g","2[13/2]","6","","T7021","L11793c118","",10109.885,9.22126893707346,"wn(cm-1)"
"Co","2","988.8156","0.0003","988.8171","0.0008","10110.337","280bl(Co II)","2.19e+07","","110094.056","120204.378","3d7.(4F<9/2>).4f","2[11/2]*","5","3d7.(4F<9/2>).5g","2[11/2]","6","","T7021","L11793c118","",10110.337,9.22131364479231,"wn(cm-1)"
"Co","2","988.8111","0.0004","988.811","0.004","10110.383","350bl(Co II)*","2.95e+07","","110099.385","120209.768","3d7.(4F<9/2>).4f","2[9/2]*","4","3d7.(4F<9/2>).5g","2[9/2]","4","","T7021","L11793c118","",10110.383,9.22131819458084,"wn(cm-1)"
"Co","2","988.7919","0.0003","988.7922","0.0004","10110.580","320","5.8e+07","","110940.775","121051.351","3d7.(4F<7/2>).4f","2[11/2]*","5","3d7.(4F<7/2>).5g","2[13/2]","6","","T7021","L11793c118","",10110.58,9.22133767931062,"wn(cm-1)"
"Co","2","988.6903","0.0011","988.6900","0.0005","10111.619","33*","1.86e+05","","110942.715","121054.336","3d7.(4F<7/2>).4f","2[7/2]*","4","3d7.(4F<7/2>).5g","2[7/2]","3","","T7021","L11793c118","",10111.619,9.22144043767048,"wn(cm-1)"
"Co","2","988.6423","0.0025","988.6382","0.0005","10112.109","53*","1.65e+06","","111556.446","121668.597","3d7.(4F<5/2>).4f","2[5/2]*","2","3d7.(4F<5/2>).5g","2[5/2]","3","","T7021","L11793c118","",10112.109,9.22148889560069,"wn(cm-1)"
"Co","2","988.5821","0.0010","988.582","0.003","10112.725","98bl(Co II)","2.04e+07","","111550.344","121663.070","3d7.(4F<5/2>).4f","2[7/2]*","3","3d7.(4F<5/2>).5g","2[7/2]","3","","T7021","L11793c118","",10112.725,9.2215498108102,"wn(cm-1)"
"Co","2","988.5784","0.0013","988.5795","0.0014","10112.763","110bl(Co II)","1.15e+06","","111550.344","121663.096","3d7.(4F<5/2>).4f","2[7/2]*","3","3d7.(4F<5/2>).5g","2[7/2]","4","","T7021","L11793c118","",10112.763,9.22155356844512,"wn(cm-1)"
"Co","2","988.4404","0.0003","988.4404","0.0004","10114.175","740","5.9e+07","","110096.458","120210.633","3d7.(4F<9/2>).4f","2[13/2]*","7","3d7.(4F<9/2>).5g","2[15/2]","8","","T7021","L11793c118","",10114.175,9.2216931842389,"wn(cm-1)"
"Co","2","988.3371","0.0003","988.3371","0.0003","10115.232","200","3.55e+07","","110934.611","121049.843","3d7.(4F<7/2>).4f","2[7/2]*","3","3d7.(4F<7/2>).5g","2[9/2]","4","","T7021","L11793c118","",10115.232,9.22179768557213,"wn(cm-1)"
"Co","2","988.3174","0.0004","988.3166","0.0010","10115.434","180bl","1.30e+07","","110094.056","120209.498","3d7.(4F<9/2>).4f","2[11/2]*","5","3d7.(4F<9/2>).5g","2[9/2]","5","","T7021","L11793c118","",10115.434,9.22181765525578,"wn(cm-1)"
"Co","2","988.2900","0.0003","988.2899","0.0003","10115.714","150","1.74e+07","","110932.343","121048.058","3d7.(4F<7/2>).4f","2[11/2]*","6","3d7.(4F<7/2>).5g","2[11/2]","6","","T7021","L11793c118","",10115.714,9.22184533534591,"wn(cm-1)"
"Co","2","988.1866","0.0003","988.1865","0.0003","10116.773","180","3.11e+07","","111543.201","121659.974","3d7.(4F<5/2>).4f","2[9/2]*","4","3d7.(4F<5/2>).5g","2[9/2]","5","","T7021","L11793c118","",10116.773,9.2219500184727,"wn(cm-1)"
"Co","2","988.1474","0.0014","988.147","0.003","10117.174","90*","1.15e+07","","110099.385","120216.558","3d7.(4F<9/2>).4f","2[9/2]*","4","3d7.(4F<9/2>).5g","2[7/2]","3","","T7021","L11793c118","",10117.174,9.22198965483233,"wn(cm-1)"
"Co","2","988.1117","0.0003","988.1116","0.0003","10117.540","220","3.18e+07","","111543.201","121660.741","3d7.(4F<5/2>).4f","2[9/2]*","4","3d7.(4F<5/2>).5g","2[11/2]","5","","T7021","L11793c118","",10117.54,9.22202583028804,"wn(cm-1)"
"Co","2","987.9688","0.0003","987.9689","0.0003","10119.003","570","6.1e+07","","110932.343","121051.345","3d7.(4F<7/2>).4f","2[11/2]*","6","3d7.(4F<7/2>).5g","2[13/2]","7","","T7021","L11793c118","",10119.003,9.2221704202017,"wn(cm-1)"
"Co","2","987.8979","0.0008","987.8983","0.0006","10119.729","170bl(Co II)*","3.02e+07","","110934.611","121054.336","3d7.(4F<7/2>).4f","2[7/2]*","3","3d7.(4F<7/2>).5g","2[7/2]","3","","T7021","L11793c118","",10119.729,9.22224216382678,"wn(cm-1)"
"Co","2","987.8791","0.0015","987.8817","0.0013","10119.922","49bl(Co II)","8.5e+06","","111543.201","121663.096","3d7.(4F<5/2>).4f","2[9/2]*","4","3d7.(4F<5/2>).5g","2[7/2]","4","","T7021","L11793c118","",10119.922,9.22226123530187,"wn(cm-1)"
"Co","2","987.8453","0.0004","987.8458","0.0007","10120.268","38","3.19e+07","","110927.845","121048.108","3d7.(4F<7/2>).4f","2[9/2]*","4","3d7.(4F<7/2>).5g","2[11/2]","5","","T7021","L11793c118","",10120.268,9.22229542470425,"wn(cm-1)"
"Co","2","987.7539","0.0007","987.7548","0.0003","10121.204","90","1.36e+07","","111538.779","121659.974","3d7.(4F<5/2>).4f","2[9/2]*","5","3d7.(4F<5/2>).5g","2[9/2]","5","","T7021","L11793c118","",10121.204,9.22238790809683,"wn(cm-1)"
"Co","2","987.7029","0.0003","987.6986","0.0010","10121.727","340*","","","110926.337","121048.108","3d7.(4F<7/2>).4f","2[9/2]*","5","3d7.(4F<7/2>).5g","2[11/2]","5","","","L11793c118","",10121.727,9.22243958045594,"wn(cm-1)"
"Co","2","987.6826","0.0003","987.6799","0.0004","10121.935","720*","1.53e+06","","111538.779","121660.741","3d7.(4F<5/2>).4f","2[9/2]*","5","3d7.(4F<5/2>).5g","2[11/2]","5","","T7021","L11793c118","",10121.935,9.22246013009761,"wn(cm-1)"
"Co","2","987.5710","0.0003","987.5711","0.0003","10123.079","270","5.8e+07","","111949.701","122072.779","3d7.(4F<3/2>).4f","2[7/2]*","3","3d7.(4F<3/2>).5g","2[9/2]","4","","T7021","L11793c118","",10123.079,9.22257314557897,"wn(cm-1)"
"Co","2","987.5359","0.0003","987.5356","0.0004","10123.439","130","2.36e+07","","110926.337","121049.778","3d7.(4F<7/2>).4f","2[9/2]*","5","3d7.(4F<7/2>).5g","2[9/2]","5","","T7021","L11793c118","",10123.439,9.22260870724938,"wn(cm-1)"
"Co","2","987.3819","0.0004","987.3822","0.0005","10125.018","120","2.14e+06","","110926.337","121051.351","3d7.(4F<7/2>).4f","2[9/2]*","5","3d7.(4F<7/2>).5g","2[13/2]","6","","T7021","L11793c118","",10125.018,9.22276466975094,"wn(cm-1)"
"Co","2","987.2485","0.0003","987.2489","0.0004","10126.386","200bl(Co II)","1.95e+07","","110077.560","120203.941","3d7.(4F<9/2>).4f","2[9/2]*","5","3d7.(4F<9/2>).5g","2[13/2]","6","","T7021","L11793c118","",10126.386,9.2228997714952,"wn(cm-1)"
"Co","2","987.2390","0.0004","987.2382","0.0005","10126.483","63bl(Co II)*","5.1e+06","","110927.845","121054.336","3d7.(4F<7/2>).4f","2[9/2]*","4","3d7.(4F<7/2>).5g","2[7/2]","3","","T7021","L11793c118","",10126.483,9.22290935038499,"wn(cm-1)"
"Co","2","987.2057","0.0006","987.2063","0.0007","10126.825","78bl(Co II)","1.95e+07","","110077.560","120204.378","3d7.(4F<9/2>).4f","2[9/2]*","5","3d7.(4F<9/2>).5g","2[11/2]","6","","T7021","L11793c118","",10126.825,9.2229431226458,"wn(cm-1)"
"Co","2","987.1990","0.0004","987.200","0.004","10126.894","230bl(Co II)","1.42e+07","","110077.560","120204.438","3d7.(4F<9/2>).4f","2[9/2]*","5","3d7.(4F<9/2>).5g","2[11/2]","5","","T7021","L11793c118","",10126.894,9.22294993620927,"wn(cm-1)"
"Co","2","986.7070","0.0010","986.7075","0.0010","10131.943","79","2.06e+07","","110077.560","120209.498","3d7.(4F<9/2>).4f","2[9/2]*","5","3d7.(4F<9/2>).5g","2[9/2]","5","","T7021","L11793c118","",10131.943,9.22344838536551,"wn(cm-1)"
"Co","2","986.6763","0.0003","986.6764","0.0003","10132.258","430","6.5e+07","","111940.524","122072.781","3d7.(4F<3/2>).4f","2[7/2]*","4","3d7.(4F<3/2>).5g","2[9/2]","5","","T7021","L11793c118","",10132.258,9.22347947467419,"wn(cm-1)"
"Co","2","986.5385","0.0003","986.5378","0.0007","10133.674","490","5.0e+07","","110070.208","120203.888","3d7.(4F<9/2>).4f","2[11/2]*","6","3d7.(4F<9/2>).5g","2[13/2]","7","","T7021","L11793c118","",10133.674,9.22361921658217,"wn(cm-1)"
"Co","2","986.4909","0.0004","986.4901","0.0009","10134.163","180","2.58e+07","","110070.208","120204.378","3d7.(4F<9/2>).4f","2[11/2]*","6","3d7.(4F<9/2>).5g","2[11/2]","6","","T7021","L11793c118","",10134.163,9.22366747037463,"wn(cm-1)"
"Co","2","986.2338","0.0013","986.2337","0.0007","10136.804","29*","9.4e+06","","111940.524","122077.329","3d7.(4F<3/2>).4f","2[7/2]*","4","3d7.(4F<3/2>).5g","2[7/2]","4","","T7021","L11793c118","",10136.804,9.22392804008647,"wn(cm-1)"
"Co","2","985.8882","0.0003","985.8881","0.0003","10140.358","120","1.38e+05","","110070.208","120210.566","3d7.(4F<9/2>).4f","2[11/2]*","6","3d7.(4F<9/2>).5g","2[15/2]","7","","T7021","L11793c118","",10140.358,9.22427858224186,"wn(cm-1)"
"Co","2","981.8991","0.0007","981.8995","0.0005","10181.554","6","7.e+05","D","98648.516","108830.066","3d7.(4F).5p","3D*","2","3d7.(2G).4d","3F","3","","T6999","L9429c118","",10181.554,9.22833293071367,"wn(cm-1)"
"Co","2","980.5746","0.0010","980.5599","0.0013","10195.307","350hfs*","1.89e+07","","110008.482","120203.941","3d7.(4F<9/2>).4f","2[13/2]*","6","3d7.(4F<9/2>).5g","2[13/2]","6","","T7021","L11793c118","",10195.307,9.22968279535557,"wn(cm-1)"
"Co","2","979.9247","0.0012","979.9232","0.0013","10202.069","400hfs","6.0e+07","","110008.482","120210.566","3d7.(4F<9/2>).4f","2[13/2]*","6","3d7.(4F<9/2>).5g","2[15/2]","7","","T7021","L11793c118","",10202.069,9.23034582183973,"wn(cm-1)"
"Co","2","963.96","0.04","963.9130","0.0003","10371.0","4","3.16e-02","","950.324","11321.860","3d8","a 3F","3","3d7.(4F).4s","b 3F","2","M1+E2","T6904","L18001","",10371,9.24676872858973,"wn(cm-1)"
"Co","2","961.6848","0.0007","961.6877","0.0008","10395.567","6","7.e+05","D","86940.150","97335.685","3d7.(4F).5s","e 3F","2","3d7.(4F).5p","5G*","3","","T6999","L9429c118","",10395.567,9.24913474425911,"wn(cm-1)"
"Co","2","959.3256","0.0004","959.3262","0.0003","10421.131","9","2.9e+05","D","97967.697","108388.822","3d7.(4F).5p","3F*","3","3d7.(2G).4d","3H","4","","T6999","L9429c118","",10421.131,9.25159085068398,"wn(cm-1)"
"Co","2","950.6965","0.0010","950.6965","0.0004","10515.720","3","6.e+05","D","85167.645","95683.364","3d7.(4F).5s","e 5F","3","3d7.(4F).5p","5D*","3","","T6999","L9429c118","",10515.72,9.26062655940172,"wn(cm-1)"
"Co","2","948.9001","0.0003","948.9021","0.0006","10535.627","23bl","2.0e+06","C+","86346.705","96882.310","3d7.(4F).5s","e 3F","3","3d7.(4F).5p","5G*","4","","T6999","L9429c118","",10535.627,9.26251784036667,"wn(cm-1)"
"Co","2","948.2855","0.0006","948.2881","0.0005","10542.456","3","6.e+04","D","98287.640","108830.066","3d7.(4F).5p","3F*","2","3d7.(2G).4d","3F","3","","T6999","L9429c118","",10542.456,9.26316581202889,"wn(cm-1)"
"Co","2","942.2765","0.0013","942.2778","0.0005","10609.686","5*","1.6e+06","D","85596.170","96205.841","3d7.(4F).5s","e 5F","2","3d7.(4F).5p","5D*","2","","T6999","L9429c118","",10609.686,9.26952263644814,"wn(cm-1)"
"Co","2","937.7220","0.0006","937.7187","0.0007","10661.217","2bl","","","96882.310","107543.564","3d7.(4F).5p","5G*","4","3d7.(2G).4d","3G","5","","","L9429c118","",10661.217,9.27436785630669,"wn(cm-1)"
"Co","2","936.5497","0.0012","936.5521","0.0004","10674.562","3","8.e+05","D","100331.391","111005.925","3d7.(4P).5s","3P","2","3d7.(4P).5p","5D*","3","","T6999","L9429c118","",10674.562,9.27561880681009,"wn(cm-1)"
"Co","2","933.57","0.03","933.59618","0.00019","10708.6","6","2.30e-02","","0.000","10708.331","3d8","a 3F","4","3d7.(4F).4s","b 3F","3","E2","T6904","L18001","",10708.6,9.27880243594308,"wn(cm-1)"
"Co","2","932.9161","0.0004","932.91594","0.00017","10716.137","55","1.3e+05","D","86346.705","97062.844","3d7.(4F).5s","e 3F","3","3d7.(4F).5p","3F*","4","","T6999","L9429c118","",10716.137,9.2795060152039,"wn(cm-1)"
"Co","2","929.5527","0.0006","929.5532","0.0003","10754.911","32bl","6.5e+06","C+","85481.689","96236.594","3d7.(4F).5s","e 3F","4","3d7.(4F).5p","3G*","5","","T6999","L9429c118","",10754.911,9.28311776644676,"wn(cm-1)"
"Co","2","924.9053","0.0003","924.90680","0.00016","10808.952","4","6.e+05","D","85167.645","95976.579","3d7.(4F).5s","e 5F","3","3d7.(4F).5p","5F*","4","","T6999","L9429c118","",10808.952,9.28812995866252,"wn(cm-1)"
"Co","2","921.2213","0.0003","921.2225","0.0003","10852.177","17","1.7e+05","D","97967.697","108819.860","3d7.(4F).5p","3F*","3","3d7.(4F).6s","3F","4","","T6999","L9429c118","",10852.177,9.29212098400335,"wn(cm-1)"
"Co","2","919.780","0.004","919.7803","0.0004","10869.18","8","8.e+04","D","84586.868","95456.047","3d7.(4F).5s","e 5F","4","3d7.(4F).5p","5F*","5","","T6999","L4687c119","",10869.18,9.29368654028722,"wn(cm-1)"
"Co","2","918.88948","0.00020","918.88971","0.00018","10879.716","26","2.4e+05","D","98648.516","109528.229","3d7.(4F).5p","3D*","2","3d7.(4F).6s","5F","3","","T6999","L9429c118","",10879.716,9.29465541712807,"wn(cm-1)"
"Co","2","917.8178","0.0003","917.8199","0.0003","10892.419","13i","6.e+05","D","97496.428","108388.822","3d7.(4F).5p","3D*","3","3d7.(2G).4d","3H","4","","T6999","L9429c118","",10892.419,9.29582232165456,"wn(cm-1)"
"Co","2","917.6013","0.0005","917.6001","0.0005","10894.989","3","1.3e+04","E","99235.161","110130.164","3d7.(4P).5s","5P","2","3d7.(4F<9/2>).4f","2[7/2]*","3","","T6999","L9429c118","",10894.989,9.29605823774076,"wn(cm-1)"
"Co","2","917.1841","0.0003","917.1851","0.0003","10899.945","7","1.4e+06","D","85596.170","96496.103","3d7.(4F).5s","e 5F","2","3d7.(4F).5p","5F*","3","","T6999","L9429c118","",10899.945,9.29651302233295,"wn(cm-1)"
"Co","2","907.6264","0.0005","907.6289","0.0025","11014.726","6","2.2e+06","D","85876.271","96890.966","3d7.(4F).5s","e 5F","1","3d7.(4F).5p","5F*","2","","T6999","L9429c118","",11014.726,9.30698838375683,"wn(cm-1)"
"Co","2","907.0296","0.0003","907.0295","0.0007","11021.973","81","2.1e+07","C+","84014.181","95036.155","3d7.(4F).5s","e 5F","5","3d7.(4F).5p","5D*","4","","T6999","L9429c118","",11021.973,9.30764610479402,"wn(cm-1)"
"Co","2","906.5684","0.0010","906.5711","0.0007","11027.581","7","2.3e+06","C+","86940.150","97967.697","3d7.(4F).5s","e 3F","2","3d7.(4F).5p","3F*","3","","T6999","L9429c118","",11027.581,9.3081547772253,"wn(cm-1)"
"Co","2","905.6962","0.0003","905.6965","0.0003","11038.200","28","1.45e+07","C+","85167.645","96205.841","3d7.(4F).5s","e 5F","3","3d7.(4F).5p","5D*","2","","T6999","L9429c118","",11038.2,9.30911726305979,"wn(cm-1)"
"Co","2","900.9382","0.0003","900.93806","0.00024","11096.494","29","1.8e+07","C+","84586.868","95683.364","3d7.(4F).5s","e 5F","4","3d7.(4F).5p","5D*","3","","T6999","L9429c118","",11096.494,9.3143844815516,"wn(cm-1)"
"Co","2","899.4563","0.0018","899.45406","0.00024","11114.776","5","2.0e+05","D","97705.056","108819.860","3d7.(4F).5p","3G*","4","3d7.(4F).6s","3F","4","","T6999","L9429c118","",11114.776,9.31603067324875,"wn(cm-1)"
"Co","2","896.6365","0.0010","896.63711","0.00024","11149.731","5","2.3e+06","C+","86346.705","97496.428","3d7.(4F).5s","e 3F","3","3d7.(4F).5p","3D*","3","","T6999","L9429c118","",11149.731,9.3191706510367,"wn(cm-1)"
"Co","2","889.390","0.003","889.38890","0.00024","11240.58","32","","","98287.640","109528.229","3d7.(4F).5p","3F*","2","3d7.(4F).6s","5F","3","","","L9429c118","",11240.58,9.32728572353986,"wn(cm-1)"
"Co","2","887.0758","0.0020","887.0745","0.0005","11269.90","22","1.20e+07","C+","100596.386","111866.302","3d7.(4P).5s","3P","1","3d7.(4P).5p","3D*","2","","T6999","L9429c118","",11269.9,9.32989073387999,"wn(cm-1)"
