element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,Unnamed: 21,wavenumber_cm,ell,wavenumber_source
Co,2,416.0652,0.0012,416.06564,0.00005,24027.92,360,7.e+05,D,27484.373,51512.268,3d7.(2D2).4s,a 3D,3,3d7.(4F).4p,z 3D*,3,,T6999,L9429c118,,24027.92,10.086971766515534,wn(cm-1)
Co,2,415.9375,0.0025,415.9416,0.0005,24035.30,13,1.2e+05,E,40879.567,64914.630,3d7.(2F).4s,c 3F,3,3d7.(4P).4p,y 3P*,2,,T6999,L4687c119,,24035.3,10.087278862047542,wn(cm-1)
Co,2,415.271,0.010,415.26156,0.00004,24073.9,7,3.12e+00,,0.000,24074.420,3d8,a 3F,4,3d7.(4P).4s,b 3P,2,E2,T6904,"L13469,L18001",,24073.9,10.088883545072118,wn(cm-1)
Co,2,414.5137,0.0003,414.51371,0.00005,24117.853,270,6.e+05,D,28111.872,52229.725,3d7.(2D2).4s,a 3D,2,3d7.(4F).4p,z 3D*,2,,T6999,L9429c118,,24117.853,10.090707633612208,wn(cm-1)
Co,2,413.0880,0.0025,413.08833,0.00005,24201.09,38,,,25147.233,49348.304,3d7.(2G).4s,b 1G,4,3d7.(4F).4p,z 3G*,4,,,L4687c119,,24201.09,10.094152952452761,wn(cm-1)
Co,2,412.6854,0.0025,412.6859,0.0015,24224.70,27,,,95976.579,120201.25,3d7.(4F).5p,5F*,4,3d7.(4F).7s,3F,4,,,L4687c119,,24224.7,10.095128052781357,wn(cm-1)
Co,2,412.4079,0.0025,412.40886,0.00004,24241.00,9,5.e+04,E,61240.746,85481.689,3d7.(4P).4p,y 5D*,3,3d7.(4F).5s,e 3F,4,,T6999,L4687c119,,24241.0,10.095800693457734,wn(cm-1)
Co,2,412.3240,0.0025,412.32451,0.00009,24245.93,13,1.1e+06,D,61350.268,85596.170,3d7.(4P).4p,y 5D*,1,3d7.(4F).5s,e 5F,2,,T6999,L4687c119,,24245.93,10.096004047228204,wn(cm-1)
Co,2,411.8354,0.0025,411.8392,0.0005,24274.70,13,4.7e+05,D,40879.567,65154.041,3d7.(2F).4s,c 3F,3,3d7.(2G).4p,y 3G*,4,,T6999,L4687c119,,24274.7,10.097189934689752,wn(cm-1)
Co,2,411.8223,0.0025,411.8213,0.0017,24275.47,68,,,95036.155,119311.68,3d7.(4F).5p,5D*,4,3d7.(4F).7s,5F,5,,,L4687c119,,24275.47,10.097221654455101,wn(cm-1)
