element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Cr,2,"=""203.72679""","=""0.00017""","=""203.726702""","=""0.000008""","=""49069.58""","=""7""","=""""",,"=""35607.5091""","=""84677.1075""","=""3d4.(a 3F).4s""","=""b 2F""","=""7/2""","=""3d4.(1F).4p""","=""u 2F*""","=""7/2""",,"=""""","=""L18847""",
Cr,2,"=""203.72803""","=""0.00011""","=""203.727995""","=""0.000009""","=""49069.28""","=""10""","=""""",,"=""31350.8736""","=""80420.1608""","=""3d5""","=""a 2D""","=""5/2""","=""3d4.(a 1D).4p""","=""w 2D*""","=""5/2""",,"=""""","=""L18847""",
Cr,1,"=""203.772""","=""0.005""","=""203.77401""","=""0.00017""","=""49058.7""","=""1""","=""""",,"=""7927.4410""","=""56985.65""","=""3d4.4s2""","=""a 5D""","=""2""","=""3d4.(3F1).4s.4p.(1P*)""","=""3G*""","=""3""",,"=""""","=""L808""",
Cr,1,"=""203.821""","=""0.005""","=""203.82222""","=""0.00003""","=""49046.9""","=""7""","=""""",,"=""8095.1842""","=""57141.791""","=""3d4.4s2""","=""a 5D""","=""3""","=""""","=""*""","=""3""",,"=""""","=""L808""",
Cr,2,"=""203.8686""","=""0.0002""","=""203.868547""","=""0.000008""","=""49035.44""","=""5""","=""""",,"=""35569.1826""","=""84604.6448""","=""3d4.(a 3F).4s""","=""b 2F""","=""5/2""","=""3d4.(1F).4p""","=""u 2F*""","=""5/2""",,"=""""","=""L18847""",
Cr,1,"=""203.898""","=""0.005""","=""203.900422""","=""0.000017""","=""49028.4""","=""1""","=""""",,"=""8307.5753""","=""57335.373""","=""3d4.4s2""","=""a 5D""","=""4""","=""3d4.(3D).4s.4p.(3P*)""","=""t 3F*""","=""4""",,"=""""","=""L808""",
Cr,2,"=""203.90769""","=""0.00015""","=""203.90764""","=""0.00012""","=""49026.05""","=""3""","=""""",,"=""53271.007""","=""102297.07""","=""3d3.4s2""","=""c 4F""","=""5/2""","=""3d3.(a 2D).4s.4p.(3P*)""","=""s 4F*""","=""5/2""",,"=""""","=""L18847""",
Cr,1,"=""203.930""","=""0.005""","=""203.9331""","=""0.0007""","=""49020.7""","=""35""","=""""",,"=""8307.5753""","=""57327.51""","=""3d4.4s2""","=""a 5D""","=""4""","=""""","=""p 5F*""","=""5""",,"=""""","=""L808""",
Cr,3,"=""203.963""","=""""","=""""","=""""","=""49012.8""","=""50""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L7485""",
Cr,2,"=""203.991769""","=""0.000009""","=""203.991765""","=""0.000006""","=""49005.8463""","=""81""","=""3.52e+06""",,"=""0.0000""","=""49005.8471""","=""3d5""","=""a 6S""","=""5/2""","=""3d4.(5D).4p""","=""z 4P*""","=""3/2""",,"=""T7574""","=""L18847""",
Cr,2,"=""204.06496""","=""0.00002""","=""204.064955""","=""0.000007""","=""48988.272""","=""25""","=""""",,"=""20517.7920""","=""69506.0652""","=""3d5""","=""a 4G""","=""7/2""","=""3d4.(3G).4p""","=""4F*""","=""7/2""",,"=""""","=""L18847""",
Cr,2,"=""204.07110""","=""0.00002""","=""204.071110""","=""0.000007""","=""48986.798""","=""31""","=""""",,"=""20519.2694""","=""69506.0652""","=""3d5""","=""a 4G""","=""9/2""","=""3d4.(3G).4p""","=""4F*""","=""7/2""",,"=""""","=""L18847""",
Cr,2,"=""204.07397""","=""0.00003""","=""204.073935""","=""0.000007""","=""48986.109""","=""35""","=""""",,"=""20512.0959""","=""69498.2137""","=""3d5""","=""a 4G""","=""11/2""","=""3d4.(3G).4p""","=""4F*""","=""9/2""",,"=""""","=""L18847""",
Cr,2,"=""204.10379""","=""0.00003""","=""204.103828""","=""0.000007""","=""48978.952""","=""23""","=""""",,"=""20519.2694""","=""69498.2137""","=""3d5""","=""a 4G""","=""9/2""","=""3d4.(3G).4p""","=""4F*""","=""9/2""",,"=""""","=""L18847""",
Cr,2,"=""204.15847""","=""0.00004""","=""204.158470""","=""0.000007""","=""48965.838""","=""15""","=""""",,"=""20512.0630""","=""69477.9002""","=""3d5""","=""a 4G""","=""5/2""","=""3d4.(3G).4p""","=""4F*""","=""5/2""",,"=""""","=""L18847""",
Cr,2,"=""204.18236""","=""0.00002""","=""204.182362""","=""0.000007""","=""48960.108""","=""27""","=""""",,"=""20517.7920""","=""69477.9002""","=""3d5""","=""a 4G""","=""7/2""","=""3d4.(3G).4p""","=""4F*""","=""5/2""",,"=""""","=""L18847""",
Cr,1,"=""204.272""","=""0.005""","=""204.27321""","=""0.00013""","=""48938.6""","=""8""","=""""",,"=""8095.1842""","=""57033.52""","=""3d4.4s2""","=""a 5D""","=""3""","=""3d4.(3F1).4s.4p.(1P*)""","=""u 3G*""","=""4""",,"=""""","=""L808""",
Cr,2,"=""204.28419""","=""0.00017""","=""204.284455""","=""0.000017""","=""48935.71""","=""4""","=""""",,"=""53051.334""","=""101986.9773""","=""3d3.4s2""","=""c 4F""","=""3/2""","=""3d3.(a 2D).4s.4p.(3P*)""","=""s 4F*""","=""3/2""",,"=""""","=""L18847""",
Cr,4,"=""204.291""","=""""","=""""","=""""","=""48934.1""","=""50bl""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L1932""",
Cr,1,"=""204.306""","=""0.005""","=""204.3082""","=""0.0005""","=""48930.5""","=""10""","=""""",,"=""8307.5753""","=""57237.54""","=""3d4.4s2""","=""a 5D""","=""4""","=""""","=""p 5F*""","=""4""",,"=""""","=""L808""",
Cr,2,"=""204.32356""","=""0.00014""","=""204.32356""","=""0.00008""","=""48926.28""","=""6""","=""""",,"=""53566.2511""","=""102492.53""","=""3d3.4s2""","=""c 4F""","=""7/2""","=""3d3.(a 2D).4s.4p.(3P*)""","=""s 4F*""","=""7/2""",,"=""""","=""L18847""",
Cr,6,"=""204.4777""","=""0.0010""","=""204.48""","=""0.03""","=""48889.40""","=""9""","=""""",,"=""572274.4""","=""621162.9""","=""3p6.5g""","=""2G""","=""9/2""","=""3p6.6h""","=""2H*""","=""9/2""",,"=""""","=""L2229""",
Cr,6,"=""204.4777""","=""0.0010""","=""204.47""","=""0.03""","=""48889.40""","=""9""","=""""",,"=""572272.3""","=""621162.9""","=""3p6.5g""","=""2G""","=""7/2""","=""3p6.6h""","=""2H*""","=""9/2""",,"=""""","=""L2229""",
Cr,6,"=""204.4777""","=""0.0010""","=""204.48""","=""0.03""","=""48889.40""","=""9""","=""""",,"=""572274.4""","=""621162.9""","=""3p6.5g""","=""2G""","=""9/2""","=""3p6.6h""","=""2H*""","=""11/2""",,"=""""","=""L2229""",
Cr,2,"=""204.5289""","=""0.0002""","=""204.528650""","=""0.000009""","=""48877.17""","=""3""","=""""",,"=""32355.6538""","=""81232.8788""","=""3d5""","=""a 2F""","=""7/2""","=""3d4.(a 1D).4p""","=""v 2F*""","=""5/2""",,"=""""","=""L18847""",
Cr,2,"=""204.533561""","=""0.000016""","=""204.533548""","=""0.000007""","=""48876.052""","=""37""","=""""",,"=""20512.0959""","=""69388.1505""","=""3d5""","=""a 4G""","=""11/2""","=""3d4.(3G).4p""","=""y 4H*""","=""13/2""",,"=""""","=""L18847""",
Cr,2,"=""204.59147""","=""0.00019""","=""204.59151""","=""0.00003""","=""48862.22""","=""4""","=""""",,"=""39742.0403""","=""88604.250""","=""3d5""","=""c 2F""","=""5/2""","=""3d3.(4F).4s.4p.(3P*)""","=""u 2D*""","=""3/2""",,"=""""","=""L18847""",
Cr,2,"=""204.70097""","=""0.00007""","=""204.700993""","=""0.000007""","=""48836.084""","=""10""","=""""",,"=""20512.0630""","=""69348.1427""","=""3d5""","=""a 4G""","=""5/2""","=""3d4.(a 3P).4p""","=""2D*""","=""3/2""",,"=""""","=""L18847""",
Cr,3,"=""204.723""","=""""","=""""","=""""","=""48830.8""","=""80""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L7485""",
Cr,2,"=""204.84385""","=""0.00004""","=""204.84385""","=""0.00003""","=""48802.027""","=""18""","=""""",,"=""53923.5169""","=""102725.542""","=""3d3.4s2""","=""c 4F""","=""9/2""","=""3d3.(a 2D).4s.4p.(3P*)""","=""s 4F*""","=""9/2""",,"=""""","=""L18847""",
Cr,1,"=""204.931""","=""0.007""","=""204.9321""","=""0.0004""","=""48781.3""","=""8*""","=""""",,"=""7810.7795""","=""56591.80""","=""3d4.4s2""","=""a 5D""","=""1""","=""3d4.(3D).4s.4p.(3P*)""","=""v 3P*""","=""2""",,"=""""","=""L808""",
Cr,1,"=""204.931""","=""0.007""","=""204.93352""","=""0.00017""","=""48781.3""","=""8*""","=""""",,"=""8307.5753""","=""57088.25""","=""3d4.4s2""","=""a 5D""","=""4""","=""3d4.(3F1).4s.4p.(1P*)""","=""u 3G*""","=""5""",,"=""""","=""L808""",
Cr,2,"=""205.03375""","=""0.00015""","=""205.033702""","=""0.000013""","=""48756.83""","=""7""","=""""",,"=""31531.1762""","=""80288.020""","=""3d5""","=""a 2D""","=""3/2""","=""3d4.(a 1D).4p""","=""w 2D*""","=""3/2""",,"=""""","=""L18847""",
Cr,2,"=""205.1432""","=""0.0003""","=""205.14322""","=""0.00013""","=""48730.82""","=""4""","=""""",,"=""53566.2511""","=""102297.07""","=""3d3.4s2""","=""c 4F""","=""7/2""","=""3d3.(a 2D).4s.4p.(3P*)""","=""s 4F*""","=""5/2""",,"=""""","=""L18847""",
Cr,2,"=""205.2055""","=""0.0004""","=""205.205752""","=""0.000017""","=""48716.02""","=""3""","=""""",,"=""53271.007""","=""101986.9773""","=""3d3.4s2""","=""c 4F""","=""5/2""","=""3d3.(a 2D).4s.4p.(3P*)""","=""s 4F*""","=""3/2""",,"=""""","=""L18847""",
Cr,2,"=""205.479437""","=""0.000017""","=""205.479476""","=""0.000007""","=""48651.092""","=""33""","=""""",,"=""20519.2694""","=""69170.3527""","=""3d5""","=""a 4G""","=""9/2""","=""3d4.(3G).4p""","=""y 4H*""","=""11/2""",,"=""""","=""L18847""",
Cr,2,"=""205.50074""","=""0.00017""","=""205.500792""","=""0.000009""","=""48646.05""","=""8""","=""""",,"=""54867.5086""","=""103513.546""","=""3d4.(a 3F).4s""","=""d 4F""","=""9/2""","=""3d3.(4F).4s.4p.(1P*)""","=""s 4G*""","=""11/2""",,"=""""","=""L18847""",
Cr,2,"=""205.559869""","=""0.000006""","=""205.559868""","=""0.000006""","=""48632.0587""","=""3200""","=""1.22e+08""",B+,"=""0.0000""","=""48632.0590""","=""3d5""","=""a 6S""","=""5/2""","=""3d4.(5D).4p""","=""z 6P*""","=""7/2""",,"=""T7574""","=""L18847""",
Cr,4,"=""205.573""","=""""","=""""","=""""","=""48629.0""","=""40""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L1932""",
Cr,2,"=""205.82678""","=""0.00014""","=""205.82673""","=""0.00008""","=""48569.00""","=""7""","=""""",,"=""53923.5169""","=""102492.53""","=""3d3.4s2""","=""c 4F""","=""9/2""","=""3d3.(a 2D).4s.4p.(3P*)""","=""s 4F*""","=""7/2""",,"=""""","=""L18847""",
Cr,2,"=""206.10639""","=""0.00003""","=""206.106389""","=""0.000009""","=""48503.122""","=""21""","=""""",,"=""36101.5238""","=""84604.6448""","=""3d5""","=""a 2G""","=""7/2""","=""3d4.(1F).4p""","=""u 2F*""","=""5/2""",,"=""""","=""L18847""",
Cr,2,"=""206.157673""","=""0.000007""","=""206.157673""","=""0.000006""","=""48491.0570""","=""2500""","=""1.19e+08""",B+,"=""0.0000""","=""48491.0569""","=""3d5""","=""a 6S""","=""5/2""","=""3d4.(5D).4p""","=""z 6P*""","=""5/2""",,"=""T7574""","=""L18847""",
Cr,2,"=""206.22787""","=""0.00002""","=""206.227864""","=""0.000007""","=""48474.553""","=""28""","=""""",,"=""20517.7920""","=""68992.3469""","=""3d5""","=""a 4G""","=""7/2""","=""3d4.(3G).4p""","=""y 4H*""","=""9/2""",,"=""""","=""L18847""",
Cr,2,"=""206.23416""","=""0.00012""","=""206.234150""","=""0.000007""","=""48473.07""","=""4""","=""""",,"=""20519.2694""","=""68992.3469""","=""3d5""","=""a 4G""","=""9/2""","=""3d4.(3G).4p""","=""y 4H*""","=""9/2""",,"=""""","=""L18847""",
Cr,2,"=""206.324135""","=""0.000011""","=""206.324133""","=""0.000007""","=""48451.940""","=""69""","=""""",,"=""25033.6679""","=""73485.6078""","=""3d5""","=""b 4D""","=""7/2""","=""3d4.(3D).4p""","=""w 4D*""","=""7/2""",,"=""""","=""L18847""",
Cr,2,"=""206.37972""","=""0.00006""","=""206.379712""","=""0.000007""","=""48438.892""","=""10""","=""""",,"=""25046.7144""","=""73485.6078""","=""3d5""","=""b 4D""","=""5/2""","=""3d4.(3D).4p""","=""w 4D*""","=""7/2""",,"=""""","=""L18847""",
Cr,2,"=""206.52603""","=""0.00006""","=""206.525987""","=""0.000009""","=""48404.579""","=""17""","=""""",,"=""36272.5173""","=""84677.1075""","=""3d5""","=""a 2G""","=""9/2""","=""3d4.(1F).4p""","=""u 2F*""","=""7/2""",,"=""""","=""L18847""",
Cr,2,"=""206.550389""","=""0.000007""","=""206.550391""","=""0.000006""","=""48398.8724""","=""1700""","=""1.20e+08""",B+,"=""0.0000""","=""48398.8721""","=""3d5""","=""a 6S""","=""5/2""","=""3d4.(5D).4p""","=""z 6P*""","=""3/2""",,"=""T7574""","=""L18847""",
Cr,2,"=""206.57387""","=""0.00008""","=""206.573891""","=""0.000009""","=""48393.371""","=""16""","=""""",,"=""25042.7595""","=""73436.1264""","=""3d5""","=""b 4D""","=""3/2""","=""3d4.(3D).4p""","=""w 4D*""","=""5/2""",,"=""""","=""L18847""",
Cr,2,"=""206.590778""","=""0.000014""","=""206.590776""","=""0.000009""","=""48389.412""","=""46""","=""""",,"=""25046.7144""","=""73436.1264""","=""3d5""","=""b 4D""","=""5/2""","=""3d4.(3D).4p""","=""w 4D*""","=""5/2""",,"=""""","=""L18847""",
Cr,2,"=""206.66706""","=""0.00005""","=""206.667087""","=""0.000009""","=""48371.553""","=""14""","=""""",,"=""25035.3437""","=""73406.8904""","=""3d5""","=""b 4D""","=""1/2""","=""3d4.(3D).4p""","=""w 4D*""","=""1/2""",,"=""""","=""L18847""",
Cr,2,"=""206.67746""","=""0.00003""","=""206.677452""","=""0.000007""","=""48369.120""","=""25""","=""""",,"=""25042.7595""","=""73411.8807""","=""3d5""","=""b 4D""","=""3/2""","=""3d4.(3D).4p""","=""w 4D*""","=""3/2""",,"=""""","=""L18847""",
Cr,2,"=""206.69435""","=""0.00006""","=""206.694355""","=""0.000007""","=""48365.167""","=""11""","=""""",,"=""25046.7144""","=""73411.8807""","=""3d5""","=""b 4D""","=""5/2""","=""3d4.(3D).4p""","=""w 4D*""","=""3/2""",,"=""""","=""L18847""",
Cr,2,"=""206.69876""","=""0.00008""","=""206.698780""","=""0.000009""","=""48364.135""","=""9""","=""""",,"=""25042.7595""","=""73406.8904""","=""3d5""","=""b 4D""","=""3/2""","=""3d4.(3D).4p""","=""w 4D*""","=""1/2""",,"=""""","=""L18847""",
Cr,2,"=""206.7984""","=""0.0005""","=""206.79833""","=""0.00006""","=""48340.84""","=""4""","=""""",,"=""59577.687""","=""107918.539""","=""3d4.(a 3F).4s""","=""e 2F""","=""5/2""","=""3d3.(2H).4s.4p.(3P*)""","=""q 2G*""","=""7/2""",,"=""""","=""L18847""",
Cr,2,"=""206.83958""","=""0.00002""","=""206.839593""","=""0.000007""","=""48331.213""","=""27""","=""""",,"=""20512.0630""","=""68843.2727""","=""3d5""","=""a 4G""","=""5/2""","=""3d4.(3G).4p""","=""y 4H*""","=""7/2""",,"=""""","=""L18847""",
Cr,2,"=""206.86403""","=""0.00008""","=""206.864117""","=""0.000007""","=""48325.502""","=""5""","=""""",,"=""20517.7920""","=""68843.2727""","=""3d5""","=""a 4G""","=""7/2""","=""3d4.(3G).4p""","=""y 4H*""","=""7/2""",,"=""""","=""L18847""",
Cr,2,"=""206.8961""","=""0.0004""","=""206.895890""","=""0.000009""","=""48318.02""","=""4""","=""""",,"=""69170.3527""","=""117488.413""","=""3d4.(3G).4p""","=""y 4H*""","=""11/2""","=""3d4.(5D).6d""","=""4F""","=""9/2""",,"=""""","=""L18847""",
Cr,2,"=""207.2922""","=""0.0002""","=""207.292287""","=""0.000007""","=""48225.69""","=""4""","=""""",,"=""20512.0959""","=""68737.7714""","=""3d5""","=""a 4G""","=""11/2""","=""3d4.(3H).4p""","=""z 2H*""","=""11/2""",,"=""""","=""L18847""",
Cr,2,"=""207.98745""","=""0.00003""","=""207.987462""","=""0.000009""","=""48064.509""","=""21""","=""""",,"=""32355.6538""","=""80420.1608""","=""3d5""","=""a 2F""","=""7/2""","=""3d4.(a 1D).4p""","=""w 2D*""","=""5/2""",,"=""""","=""L18847""",
Cr,2,"=""208.16965""","=""0.00007""","=""208.169665""","=""0.000009""","=""48022.447""","=""7""","=""""",,"=""69498.2137""","=""117520.657""","=""3d4.(3G).4p""","=""4F*""","=""9/2""","=""3d4.(5D).6d""","=""4F""","=""7/2""",,"=""""","=""L18847""",
Cr,2,"=""208.20379""","=""0.00019""","=""208.203710""","=""0.000009""","=""48014.57""","=""4*""","=""""",,"=""69506.0652""","=""117520.657""","=""3d4.(3G).4p""","=""4F*""","=""7/2""","=""3d4.(5D).6d""","=""4F""","=""7/2""",,"=""""","=""L18847""",
Cr,2,"=""208.20379""","=""0.00019""","=""208.20392""","=""0.00017""","=""48014.57""","=""4*""","=""""",,"=""53923.5169""","=""101938.06""","=""3d3.4s2""","=""c 4F""","=""9/2""","=""3d3.(2G).4s.4p.(3P*)""","=""r 2G*""","=""9/2""",,"=""""","=""L18847""",
Cr,2,"=""208.37496""","=""0.00011""","=""208.375151""","=""0.000009""","=""47975.14""","=""5""","=""""",,"=""69506.0652""","=""117481.158""","=""3d4.(3G).4p""","=""4F*""","=""7/2""","=""3d4.(5D).6d""","=""4P""","=""5/2""",,"=""""","=""L18847""",
Cr,2,"=""208.42304""","=""0.00008""","=""208.42300""","=""0.00006""","=""47964.071""","=""15""","=""""",,"=""54867.5086""","=""102831.589""","=""3d4.(a 3F).4s""","=""d 4F""","=""9/2""","=""3d3.(4P).4s.4p.(3P*)""","=""q 4D*""","=""7/2""",,"=""""","=""L18847""",
Cr,2,"=""208.49317""","=""0.00014""","=""208.49318""","=""0.00004""","=""47947.94""","=""5""","=""""",,"=""53566.2511""","=""101514.188""","=""3d3.4s2""","=""c 4F""","=""7/2""","=""3d3.(2P).4s.4p.(3P*)""","=""r 4D*""","=""7/2""",,"=""""","=""L18847""",
Cr,2,"=""208.68593""","=""0.00011""","=""208.68601""","=""0.00005""","=""47903.66""","=""5""","=""""",,"=""69477.9002""","=""117381.538""","=""3d4.(3G).4p""","=""4F*""","=""5/2""","=""3d4.(5D).6d""","=""4P""","=""3/2""",,"=""""","=""L18847""",
Cr,1,"=""208.787""","=""""","=""208.78708""","=""0.00013""","=""47880.5""","=""3:""","=""""",,"=""7593.1484""","=""55473.60""","=""3d5.(6S).4s""","=""a 5S""","=""2""","=""3d5.(4G).5p""","=""u 3F*""","=""2""",,"=""""","=""L9365""",
Cr,2,"=""208.91531""","=""0.00003""","=""208.915314""","=""0.000007""","=""47851.067""","=""18""","=""""",,"=""19528.2293""","=""67379.2950""","=""3d4.(5D).4s""","=""a 4D""","=""1/2""","=""3d4.(a 3F).4p""","=""z 2D*""","=""3/2""",,"=""""","=""L18847""",
Cr,2,"=""208.94576""","=""0.00019""","=""208.945694""","=""0.000009""","=""47844.10""","=""5""","=""""",,"=""69498.2137""","=""117342.323""","=""3d4.(3G).4p""","=""4F*""","=""9/2""","=""3d4.(5D).6d""","=""4G""","=""11/2""",,"=""""","=""L18847""",
Cr,19,"=""209.09""","=""""","=""209.09+""","=""""","=""47811""","=""""","=""1.81e+03""",C+,"=""0""","=""47811""","=""2s2.2p2""","=""3P""","=""0""","=""2s2.2p2""","=""3P""","=""1""",M1,"=""T3941""","=""L5513""",
Cr,2,"=""209.09806""","=""0.00006""","=""209.098073""","=""0.000014""","=""47809.251""","=""11""","=""""",,"=""38269.5694""","=""86078.817""","=""3d4.(3D).4s""","=""c 4D""","=""7/2""","=""3d3.(4F).4s.4p.(3P*)""","=""u 4D*""","=""7/2""",,"=""""","=""L18847""",
Cr,2,"=""209.12323""","=""0.00013""","=""209.12317""","=""0.00006""","=""47803.50""","=""5""","=""""",,"=""53271.007""","=""101074.517""","=""3d3.4s2""","=""c 4F""","=""5/2""","=""3d3.(2P).4s.4p.(3P*)""","=""r 4D*""","=""5/2""",,"=""""","=""L18847""",
Cr,2,"=""209.20283""","=""0.00008""","=""209.20281""","=""0.00008""","=""47785.310""","=""17""","=""""",,"=""59570.155""","=""107355.470""","=""3d4.(a 3F).4s""","=""e 2F""","=""7/2""","=""3d3.(4P).4s.4p.(3P*)""","=""q 2D*""","=""5/2""",,"=""""","=""L18847""",
Cr,2,"=""209.23233""","=""0.00019""","=""209.232386""","=""0.000009""","=""47778.57""","=""3""","=""""",,"=""67506.0890""","=""115284.650""","=""3d4.(3H).4p""","=""z 2I*""","=""11/2""","=""3d4.(1I).4d""","=""2H""","=""9/2""",,"=""""","=""L18847""",
Cr,2,"=""209.2790""","=""0.0002""","=""209.27898""","=""0.00018""","=""47767.93""","=""6""","=""""",,"=""54887.9858""","=""102655.91""","=""3d4.(a 3F).4s""","=""d 4F""","=""7/2""","=""3d3.(4P).4s.4p.(3P*)""","=""q 4D*""","=""5/2""",,"=""""","=""L18847""",
Cr,2,"=""209.29114""","=""0.00018""","=""209.291077""","=""0.000009""","=""47765.15""","=""4""","=""""",,"=""69498.2137""","=""117263.378""","=""3d4.(3G).4p""","=""4F*""","=""9/2""","=""3d4.(5D).6d""","=""4D""","=""7/2""",,"=""""","=""L18847""",
Cr,2,"=""209.33174""","=""0.00002""","=""209.331749""","=""0.000007""","=""47755.887""","=""30""","=""""",,"=""19631.2058""","=""67387.0906""","=""3d4.(5D).4s""","=""a 4D""","=""3/2""","=""3d4.(a 3F).4p""","=""z 2D*""","=""5/2""",,"=""""","=""L18847""",
Cr,2,"=""209.35259""","=""0.00016""","=""209.35258""","=""0.00018""","=""47751.13""","=""5""","=""""",,"=""54868.497""","=""102619.63""","=""3d4.(a 3F).4s""","=""d 4F""","=""3/2""","=""3d3.(4P).4s.4p.(3P*)""","=""q 4D*""","=""1/2""",,"=""""","=""L18847""",
Cr,2,"=""209.36591""","=""0.00009""","=""209.365930""","=""0.000007""","=""47748.09""","=""7""","=""""",,"=""19631.2058""","=""67379.2950""","=""3d4.(5D).4s""","=""a 4D""","=""3/2""","=""3d4.(a 3F).4p""","=""z 2D*""","=""3/2""",,"=""""","=""L18847""",
Cr,2,"=""209.4941""","=""0.0002""","=""209.49432""","=""0.00003""","=""47718.87""","=""5""","=""""",,"=""54883.481""","=""102602.312""","=""3d4.(a 3F).4s""","=""d 4F""","=""5/2""","=""3d3.(4P).4s.4p.(3P*)""","=""q 4D*""","=""3/2""",,"=""""","=""L18847""",
Cr,1,"=""209.500""","=""0.009""","=""209.4928""","=""0.0007""","=""47718""","=""12h""","=""1.2e+06""",C,"=""0.0000""","=""47719.18""","=""3d5.(6S).4s""","=""a 7S""","=""3""","=""3d5.(6S).6p""","=""w 7P*""","=""4""",,"=""T3196""","=""L808""",
Cr,1,"=""209.540""","=""0.009""","=""209.5403""","=""0.0006""","=""47708""","=""10h""","=""1.1e+06""",C,"=""0.0000""","=""47708.35""","=""3d5.(6S).4s""","=""a 7S""","=""3""","=""3d5.(6S).6p""","=""w 7P*""","=""3""",,"=""T3196""","=""L808""",
Cr,1,"=""209.583""","=""0.009""","=""209.583""","=""0.009""","=""47699""","=""8h""","=""1.1e+06""",C,"=""0.0000""","=""47698.6""","=""3d5.(6S).4s""","=""a 7S""","=""3""","=""3d5.(6S).6p""","=""w 7P*""","=""2""",,"=""T3196""","=""L808""",
Cr,2,"=""209.64443""","=""0.00003""","=""209.644411""","=""0.000009""","=""47684.666""","=""20""","=""""",,"=""32603.3491""","=""80288.020""","=""3d5""","=""a 2F""","=""5/2""","=""3d4.(a 1D).4p""","=""w 2D*""","=""3/2""",,"=""""","=""L18847""",
Cr,2,"=""209.86116""","=""0.00010""","=""209.861175""","=""0.000009""","=""47635.43""","=""5""","=""""",,"=""69506.0652""","=""117141.489""","=""3d4.(3G).4p""","=""4F*""","=""7/2""","=""3d4.(5D).6d""","=""4G""","=""9/2""",,"=""""","=""L18847""",
Cr,2,"=""209.86445""","=""0.00008""","=""209.86448""","=""0.00009""","=""47634.681""","=""17""","=""""",,"=""59577.687""","=""107212.36""","=""3d4.(a 3F).4s""","=""e 2F""","=""5/2""","=""3d3.(4P).4s.4p.(3P*)""","=""q 2D*""","=""3/2""",,"=""""","=""L18847""",
Cr,2,"=""209.97076""","=""0.00015""","=""209.970828""","=""0.000009""","=""47610.57""","=""5""","=""""",,"=""67588.8727""","=""115199.423""","=""3d4.(3H).4p""","=""z 2I*""","=""13/2""","=""3d4.(1I).4d""","=""2I""","=""11/2""",,"=""""","=""L18847""",
Cr,2,"=""210.036831""","=""0.000016""","=""210.036833""","=""0.000007""","=""47595.591""","=""39""","=""""",,"=""19797.8594""","=""67393.4495""","=""3d4.(5D).4s""","=""a 4D""","=""5/2""","=""3d4.(a 3F).4p""","=""y 4F*""","=""7/2""",,"=""""","=""L18847""",
