element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Ni,7,"=""""","=""""","=""341.43""","=""""","=""29280""","=""""","=""5.e-02""",E,"=""2392""","=""31672""","=""3d4""","=""5D""","=""4""","=""3d4""","=""3H""","=""4""",M1,"=""T2729""","=""""",
Ni,1,"=""341.476""","=""""","=""341.47641""","=""""","=""29276.2""","=""8200""","=""5.5e+07""",C,"=""204.787""","=""29480.989""","=""3d9.(2D).4s""","=""3D""","=""3""","=""3d9.(2D).4p""","=""3F*""","=""4""",,"=""T3861""","=""L3475""",
Ni,17,"=""""","=""""","=""341.72""","=""""","=""29255""","=""""","=""3.7e-02""",E,"=""264431""","=""293686""","=""3s.3p""","=""3P*""","=""0""","=""3s.3p""","=""3P*""","=""2""",E2,"=""T3808""","=""""",
Ni,1,"=""""","=""""","=""342.07370""","=""""","=""29225.085""","=""""","=""9.9e+04""",D+,"=""2216.550""","=""31441.635""","=""3d8.(3F).4s2""","=""3F""","=""2""","=""3d9.(2D).4p""","=""1D*""","=""2""",,"=""T4812""","=""""",
Ni,1,"=""342.371""","=""""","=""342.37074""","=""""","=""29199.7""","=""1600""","=""3.3e+07""",C,"=""1713.087""","=""30912.817""","=""3d9.(2D).4s""","=""3D""","=""1""","=""3d9.(2D).4p""","=""3D*""","=""1""",,"=""T3861,T4812""","=""L3475""",
Ni,5,"=""""","=""""","=""343.261""","=""0.004""","=""29124.0""","=""""","=""2.11e+00""",C+,"=""0.00""","=""29123.98""","=""3d6""","=""5D""","=""4""","=""3d6""","=""3F2""","=""4""",M1,"=""T6653c93""","=""""",
Ni,1,"=""343.356""","=""""","=""343.35564""","=""""","=""29115.9""","=""2600""","=""1.7e+07""",C+,"=""204.787""","=""29320.762""","=""3d9.(2D).4s""","=""3D""","=""3""","=""3d9.(2D).4p""","=""3F*""","=""3""",,"=""T3861""","=""L3475""",
Ni,1,"=""343.728""","=""""","=""343.72774""","=""""","=""29084.4""","=""990""","=""4.4e+06""",C,"=""0.000""","=""29084.456""","=""3d8.(3F).4s2""","=""3F""","=""4""","=""3d8.(3F).4s.4p.(3P*)""","=""5F*""","=""4""",,"=""T3861,T4812""","=""L3475""",
Ni,2,"=""""","=""""","=""343.8877""","=""""","=""29070.93""","=""""","=""5.7e-04""",E,"=""0.00""","=""29070.93""","=""3p6.3d9""","=""2D""","=""5/2""","=""3p6.3d8.(3P).4s""","=""2P""","=""3/2""",M1,"=""T4240""","=""""",
Ni,2,"=""""","=""""","=""343.8877""","=""""","=""29070.93""","=""""","=""5.5e+00""",E,"=""0.00""","=""29070.93""","=""3p6.3d9""","=""2D""","=""5/2""","=""3p6.3d8.(3P).4s""","=""2P""","=""3/2""",E2,"=""T4240""","=""""",
Ni,5,"=""""","=""""","=""344.618""","=""0.004""","=""29009.4""","=""""","=""1.36e-01""",C+,"=""889.55""","=""29898.9""","=""3d6""","=""5D""","=""3""","=""3d6""","=""3F2""","=""2""",M1,"=""T6653c93""","=""""",
Ni,1,"=""344.626""","=""""","=""344.62588""","=""""","=""29008.7""","=""4800""","=""4.4e+07""",C+,"=""879.816""","=""29888.477""","=""3d9.(2D).4s""","=""3D""","=""2""","=""3d9.(2D).4p""","=""3D*""","=""2""",,"=""T3861""","=""L3475""",
Ni,1,"=""345.289""","=""""","=""345.28887""","=""""","=""28953.0""","=""1300""","=""9.8e+06""",C+,"=""879.816""","=""29832.779""","=""3d9.(2D).4s""","=""3D""","=""2""","=""3d8.(3F).4s.4p.(3P*)""","=""5F*""","=""3""",,"=""T3861""","=""L3475""",
Ni,1,"=""345.847""","=""""","=""345.84596""","=""""","=""28906.2""","=""5000""","=""6.1e+07""",C+,"=""1713.087""","=""30619.414""","=""3d9.(2D).4s""","=""3D""","=""1""","=""3d9.(2D).4p""","=""3F*""","=""2""",,"=""T3861""","=""L3475""",
Ni,1,"=""346.165""","=""""","=""346.16521""","=""""","=""28879.7""","=""5000""","=""2.7e+07""",C+,"=""204.787""","=""29084.456""","=""3d9.(2D).4s""","=""3D""","=""3""","=""3d8.(3F).4s.4p.(3P*)""","=""5F*""","=""4""",,"=""T3861""","=""L3475""",
Ni,1,"=""346.750""","=""""","=""346.75006""","=""""","=""28831.0""","=""200""","=""1.2e+06""",C,"=""1332.164""","=""30163.124""","=""3d8.(3F).4s2""","=""3F""","=""3""","=""3d8.(3F).4s.4p.(3P*)""","=""5F*""","=""2""",,"=""T3861,T4812""","=""L3475""",
Ni,1,"=""346.949""","=""""","=""346.94850""","=""""","=""28814.4""","=""240""","=""1.3e+06""",C,"=""2216.550""","=""31031.020""","=""3d8.(3F).4s2""","=""3F""","=""2""","=""3d9.(2D).4p""","=""1F*""","=""3""",,"=""T3861""","=""L3475""",
Ni,1,"=""347.254""","=""""","=""347.25423""","=""""","=""28789.1""","=""1600""","=""1.2e+07""",C+,"=""879.816""","=""29668.918""","=""3d9.(2D).4s""","=""3D""","=""2""","=""3d9.(2D).4p""","=""*""","=""3""",,"=""T3861""","=""L3475""",
Ni,1,"=""348.377""","=""""","=""348.37766""","=""""","=""28696.3""","=""550""","=""1.4e+07""",C,"=""2216.550""","=""30912.817""","=""3d8.(3F).4s2""","=""3F""","=""2""","=""3d9.(2D).4p""","=""3D*""","=""1""",,"=""T3861""","=""L3475""",
Ni,5,"=""""","=""""","=""348.557""","=""0.004""","=""28681.5""","=""""","=""1.19e+00""",C+,"=""889.55""","=""29571.09""","=""3d6""","=""5D""","=""3""","=""3d6""","=""3F2""","=""3""",M1,"=""T6653c93""","=""""",
Ni,1,"=""348.589""","=""""","=""348.58844""","=""""","=""28678.9""","=""130""","=""1.3e+06""",C,"=""1713.087""","=""30392.003""","=""3d9.(2D).4s""","=""3D""","=""1""","=""3d8.(3F).4s.4p.(3P*)""","=""5F*""","=""1""",,"=""T3861,T4812""","=""L3475""",
Ni,1,"=""349.296""","=""""","=""349.29558""","=""""","=""28620.8""","=""5500""","=""9.8e+07""",C+,"=""879.816""","=""29500.674""","=""3d9.(2D).4s""","=""3D""","=""2""","=""3d9.(2D).4p""","=""3P*""","=""1""",,"=""T3861""","=""L3475""",
Ni,1,"=""""","=""""","=""349.81921""","=""""","=""28578.018""","=""""","=""1.1e+03""",C,"=""0.000""","=""28578.018""","=""3d8.(3F).4s2""","=""3F""","=""4""","=""3d8.(3F).4s.4p.(3P*)""","=""5G*""","=""3""",,"=""T3861""","=""""",
Ni,1,"=""350.085""","=""""","=""350.08511""","=""""","=""28556.3""","=""660""","=""4.6e+06""",C,"=""1332.164""","=""29888.477""","=""3d8.(3F).4s2""","=""3F""","=""3""","=""3d9.(2D).4p""","=""3D*""","=""2""",,"=""T3861,T4812""","=""L3475""",
Ni,1,"=""350.260""","=""""","=""350.25938""","=""""","=""28542.1""","=""65""","=""1.5e+05""",C,"=""0.000""","=""28542.105""","=""3d8.(3F).4s2""","=""3F""","=""4""","=""3d8.(3F).4s.4p.(3P*)""","=""5F*""","=""5""",,"=""T4812""","=""L3475""",
Ni,1,"=""350.769""","=""""","=""350.76929""","=""""","=""28500.6""","=""55""","=""2.4e+05""",C,"=""1332.164""","=""29832.779""","=""3d8.(3F).4s2""","=""3F""","=""3""","=""3d8.(3F).4s.4p.(3P*)""","=""5F*""","=""3""",,"=""T4812""","=""L3475""",
Ni,1,"=""351.034""","=""""","=""351.03350""","=""""","=""28479.1""","=""2600""","=""1.2e+08""",C+,"=""1713.087""","=""30192.251""","=""3d9.(2D).4s""","=""3D""","=""1""","=""3d9.(2D).4p""","=""3P*""","=""0""",,"=""T3861""","=""L3475""",
Ni,1,"=""351.393""","=""""","=""351.39290""","=""""","=""28450.0""","=""260""","=""1.1e+06""",C,"=""1713.087""","=""30163.124""","=""3d9.(2D).4s""","=""3D""","=""1""","=""3d8.(3F).4s.4p.(3P*)""","=""5F*""","=""2""",,"=""T3861""","=""L3475""",
Ni,1,"=""351.505""","=""""","=""351.50522""","=""""","=""28441.0""","=""6600""","=""4.2e+07""",C,"=""879.816""","=""29320.762""","=""3d9.(2D).4s""","=""3D""","=""2""","=""3d9.(2D).4p""","=""3F*""","=""3""",,"=""T3861,T4812""","=""L3475""",
Ni,5,"=""""","=""""","=""351.899""","=""0.004""","=""28409.1""","=""""","=""4.72e-01""",C+,"=""1489.81""","=""29898.9""","=""3d6""","=""5D""","=""2""","=""3d6""","=""3F2""","=""2""",M1,"=""T6653c93""","=""""",
Ni,1,"=""351.977""","=""""","=""351.97653""","=""""","=""28402.8""","=""660""","=""4.1e+06""",C,"=""2216.550""","=""30619.414""","=""3d8.(3F).4s2""","=""3F""","=""2""","=""3d9.(2D).4p""","=""3F*""","=""2""",,"=""T3861""","=""L3475""",
Ni,1,"=""""","=""""","=""352.30697""","=""""","=""28376.225""","=""""","=""4.4e+04""",D+,"=""3409.937""","=""31786.162""","=""3d9.(2D).4s""","=""1D""","=""2""","=""3d8.(3F).4s.4p.(3P*)""","=""3G*""","=""3""",,"=""T4812""","=""""",
Ni,1,"=""""","=""""","=""352.34414""","=""""","=""28373.231""","=""""","=""2.7e+05""",D+,"=""204.787""","=""28578.018""","=""3d9.(2D).4s""","=""3D""","=""3""","=""3d8.(3F).4s.4p.(3P*)""","=""5G*""","=""3""",,"=""T4812""","=""""",
Ni,1,"=""352.454""","=""""","=""352.45365""","=""""","=""28364.4""","=""8200""","=""1.0e+08""",C,"=""204.787""","=""28569.203""","=""3d9.(2D).4s""","=""3D""","=""3""","=""3d9.(2D).4p""","=""3P*""","=""2""",,"=""T3861,T4812""","=""L3475""",
Ni,1,"=""352.798""","=""""","=""352.79772""","=""""","=""28336.7""","=""110""","=""4.2e+05""",C,"=""1332.164""","=""29668.918""","=""3d8.(3F).4s2""","=""3F""","=""3""","=""3d9.(2D).4p""","=""*""","=""3""",,"=""T4812""","=""L3475""",
Ni,5,"=""""","=""""","=""354.076""","=""0.004""","=""28234.4""","=""""","=""3.84e-01""",C+,"=""889.55""","=""29123.98""","=""3d6""","=""5D""","=""3""","=""3d6""","=""3F2""","=""4""",M1,"=""T6653c93""","=""""",
Ni,1,"=""354.818""","=""""","=""354.81829""","=""""","=""28175.4""","=""330""","=""2.9e+06""",D+,"=""1713.087""","=""29888.477""","=""3d9.(2D).4s""","=""3D""","=""1""","=""3d9.(2D).4p""","=""3D*""","=""2""",,"=""T4812""","=""L3475""",
Ni,1,"=""355.153""","=""""","=""355.15316""","=""""","=""28148.8""","=""55""","=""1.6e+05""",E,"=""1332.164""","=""29480.989""","=""3d8.(3F).4s2""","=""3F""","=""3""","=""3d9.(2D).4p""","=""3F*""","=""4""",,"=""T2765n""","=""L3475""",
Ni,2,"=""""","=""""","=""355.9410""","=""""","=""28086.52""","=""""","=""1.1e-03""",E,"=""1506.94""","=""29593.46""","=""3p6.3d9""","=""2D""","=""3/2""","=""3p6.3d8.(3P).4s""","=""2P""","=""1/2""",M1,"=""T4240""","=""""",
Ni,2,"=""""","=""""","=""355.9410""","=""""","=""28086.52""","=""""","=""4.6e+00""",E,"=""1506.94""","=""29593.46""","=""3p6.3d9""","=""2D""","=""3/2""","=""3p6.3d8.(3P).4s""","=""2P""","=""1/2""",E2,"=""T4240""","=""""",
Ni,5,"=""""","=""""","=""356.007""","=""0.004""","=""28081.3""","=""""","=""4.02e-01""",C+,"=""1489.81""","=""29571.09""","=""3d6""","=""5D""","=""2""","=""3d6""","=""3F2""","=""3""",M1,"=""T6653c93""","=""""",
Ni,1,"=""356.175""","=""""","=""356.17506""","=""""","=""28068.1""","=""65""","=""2.9e+05""",C,"=""0.000""","=""28068.065""","=""3d8.(3F).4s2""","=""3F""","=""4""","=""3d8.(3F).4s.4p.(3P*)""","=""5G*""","=""4""",,"=""T4812""","=""L3475""",
Ni,1,"=""356.637""","=""""","=""356.63716""","=""""","=""28031.7""","=""5000""","=""5.6e+07""",C,"=""3409.937""","=""31441.635""","=""3d9.(2D).4s""","=""1D""","=""2""","=""3d9.(2D).4p""","=""1D*""","=""2""",,"=""T3861""","=""L3475""",
Ni,5,"=""""","=""""","=""356.691""","=""0.004""","=""28027.5""","=""""","=""2.2e-01""",C+,"=""1871.4""","=""29898.9""","=""3d6""","=""5D""","=""1""","=""3d6""","=""3F2""","=""2""",M1,"=""T6653c93""","=""""",
Ni,1,"=""357.187""","=""""","=""357.18637""","=""""","=""27988.5""","=""990""","=""5.2e+06""",C+,"=""1332.164""","=""29320.762""","=""3d8.(3F).4s2""","=""3F""","=""3""","=""3d9.(2D).4p""","=""3F*""","=""3""",,"=""T3861""","=""L3475""",
Ni,1,"=""""","=""""","=""357.72349""","=""""","=""27946.574""","=""""","=""1.6e+04""",D+,"=""2216.550""","=""30163.124""","=""3d8.(3F).4s2""","=""3F""","=""2""","=""3d8.(3F).4s.4p.(3P*)""","=""5F*""","=""2""",,"=""T4812""","=""""",
Ni,1,"=""358.793""","=""""","=""358.79292""","=""""","=""27863.3""","=""130""","=""2.6e+05""",C,"=""204.787""","=""28068.065""","=""3d9.(2D).4s""","=""3D""","=""3""","=""3d8.(3F).4s.4p.(3P*)""","=""5G*""","=""4""",,"=""T3861,T4812""","=""L3475""",
Ni,5,"=""""","=""""","=""358.845""","=""0.004""","=""27859.2""","=""""","=""1.59e-01""",C+,"=""0.00""","=""27859.2""","=""3d6""","=""5D""","=""4""","=""3d6""","=""3H""","=""4""",M1,"=""T6653c93""","=""""",
Ni,1,"=""359.770""","=""""","=""359.77027""","=""""","=""27787.6""","=""1300""","=""1.4e+07""",C,"=""1713.087""","=""29500.674""","=""3d9.(2D).4s""","=""3D""","=""1""","=""3d9.(2D).4p""","=""3P*""","=""1""",,"=""T3861,T4812""","=""L3475""",
Ni,5,"=""""","=""""","=""360.011""","=""0.006""","=""27769.0""","=""""","=""3.56e+00""",C+,"=""1871.4""","=""29640.4""","=""3d6""","=""5D""","=""1""","=""3d6""","=""3P2""","=""0""",M1,"=""T6653c93""","=""""",
Ni,16,"=""360.123""","=""""","=""360.123""","=""""","=""27760.4""","=""*""","=""1.92e+02""",C,"=""0""","=""27760.4""","=""3s2.3p""","=""2P*""","=""1/2""","=""3s2.3p""","=""2P*""","=""3/2""",M1,"=""T4907""","=""L10547""",
Ni,16,"=""360.123""","=""""","=""360.123""","=""""","=""27760.4""","=""*""","=""6.7e-02""",E,"=""0""","=""27760.4""","=""3s2.3p""","=""2P*""","=""1/2""","=""3s2.3p""","=""2P*""","=""3/2""",E2,"=""T4907""","=""""",
Ni,1,"=""""","=""""","=""360.22783""","=""""","=""27752.292""","=""""","=""4.4e+05""",C,"=""1332.164""","=""29084.456""","=""3d8.(3F).4s2""","=""3F""","=""3""","=""3d8.(3F).4s.4p.(3P*)""","=""5F*""","=""4""",,"=""T4812""","=""""",
Ni,1,"=""""","=""""","=""360.93132""","=""""","=""27698.202""","=""""","=""5.9e+05""",C,"=""879.816""","=""28578.018""","=""3d9.(2D).4s""","=""3D""","=""2""","=""3d8.(3F).4s.4p.(3P*)""","=""5G*""","=""3""",,"=""T3861,T4812""","=""""",
Ni,1,"=""361.046""","=""""","=""361.04622""","=""""","=""27689.4""","=""1300""","=""7.2e+06""",C+,"=""879.816""","=""28569.203""","=""3d9.(2D).4s""","=""3D""","=""2""","=""3d9.(2D).4p""","=""3P*""","=""2""",,"=""T3861""","=""L3475""",
Ni,4,"=""""","=""""","=""361.200""","=""""","=""27677.6""","=""""","=""1.3e-02""",E,"=""0.0""","=""27677.6""","=""3p6.3d7""","=""4F""","=""9/2""","=""3p6.3d7""","=""2H""","=""9/2""",M1,"=""T4605""","=""""",
Ni,4,"=""""","=""""","=""361.200""","=""""","=""27677.6""","=""""","=""3.7e-05""",E,"=""0.0""","=""27677.6""","=""3p6.3d7""","=""4F""","=""9/2""","=""3p6.3d7""","=""2H""","=""9/2""",E2,"=""T4605""","=""""",
Ni,1,"=""361.274""","=""""","=""361.27404""","=""""","=""27671.9""","=""530""","=""4.2e+06""",C,"=""2216.550""","=""29888.477""","=""3d8.(3F).4s2""","=""3F""","=""2""","=""3d9.(2D).4p""","=""3D*""","=""2""",,"=""T3861""","=""L3475""",
Ni,1,"=""361.939""","=""""","=""361.93908""","=""""","=""27621.1""","=""6600""","=""6.6e+07""",C,"=""3409.937""","=""31031.020""","=""3d9.(2D).4s""","=""1D""","=""2""","=""3d9.(2D).4p""","=""1F*""","=""3""",,"=""T3861,T4812""","=""L3475""",
Ni,1,"=""""","=""""","=""362.00269""","=""""","=""27616.229""","=""""","=""4.3e+03""",D+,"=""2216.550""","=""29832.779""","=""3d8.(3F).4s2""","=""3F""","=""2""","=""3d8.(3F).4s.4p.(3P*)""","=""5F*""","=""3""",,"=""T4812""","=""""",
Ni,4,"=""""","=""""","=""362.373""","=""""","=""27588.0""","=""""","=""1.3e-03""",E,"=""1189.7""","=""28777.7""","=""3p6.3d7""","=""4F""","=""7/2""","=""3p6.3d7""","=""2D2""","=""3/2""",E2,"=""T4605""","=""""",
Ni,1,"=""362.473""","=""""","=""362.47309""","=""""","=""27580.4""","=""130""","=""2.6e+05""",C,"=""0.000""","=""27580.391""","=""3d8.(3F).4s2""","=""3F""","=""4""","=""3d8.(3F).4s.4p.(3P*)""","=""5G*""","=""5""",,"=""T4812""","=""L3475""",
Ni,5,"=""""","=""""","=""362.495""","=""0.004""","=""27578.7""","=""""","=""1.4e-04""",D+,"=""0.00""","=""27578.7""","=""3d6""","=""5D""","=""4""","=""3d6""","=""3H""","=""5""",M1,"=""T6653c93""","=""""",
Ni,2,"=""""","=""""","=""362.6888""","=""""","=""27563.99""","=""""","=""1.4e-03""",E,"=""1506.94""","=""29070.93""","=""3p6.3d9""","=""2D""","=""3/2""","=""3p6.3d8.(3P).4s""","=""2P""","=""3/2""",M1,"=""T4240""","=""""",
Ni,2,"=""""","=""""","=""362.6888""","=""""","=""27563.99""","=""""","=""2.8e+00""",E,"=""1506.94""","=""29070.93""","=""3p6.3d9""","=""2D""","=""3/2""","=""3p6.3d8.(3P).4s""","=""2P""","=""3/2""",E2,"=""T4240""","=""""",
Ni,13,"=""""","=""""","=""363.650""","=""""","=""27491.1""","=""""","=""1.8e+01""",E,"=""19541.8""","=""47032.9""","=""3s2.3p4""","=""3P""","=""1""","=""3s2.3p4""","=""1D""","=""2""",M1,"=""T4560""","=""""",
Ni,13,"=""""","=""""","=""363.650""","=""""","=""27491.1""","=""""","=""4.4e-03""",E,"=""19541.8""","=""47032.9""","=""3s2.3p4""","=""3P""","=""1""","=""3s2.3p4""","=""1D""","=""2""",E2,"=""T4560""","=""""",
Ni,1,"=""""","=""""","=""364.16352""","=""""","=""27452.368""","=""""","=""8.4e+03""",D+,"=""2216.550""","=""29668.918""","=""3d8.(3F).4s2""","=""3F""","=""2""","=""3d9.(2D).4p""","=""*""","=""3""",,"=""T4812""","=""""",
Ni,15,"=""""","=""""","=""365.173""","=""""","=""27376.5""","=""""","=""3.0e-02""",E,"=""0.0""","=""27376.5""","=""3s2.3p2""","=""3P""","=""0""","=""3s2.3p2""","=""3P""","=""2""",E2,"=""T4830""","=""""",
Ni,1,"=""366.410""","=""""","=""366.40914""","=""""","=""27284.1""","=""200""","=""2.0e+06""",D+,"=""2216.550""","=""29500.674""","=""3d8.(3F).4s2""","=""3F""","=""2""","=""3d9.(2D).4p""","=""3P*""","=""1""",,"=""T4812""","=""L3475""",
Ni,1,"=""366.924""","=""""","=""366.92382""","=""""","=""27245.8""","=""130""","=""2.0e+05""",D+,"=""1332.164""","=""28578.018""","=""3d8.(3F).4s2""","=""3F""","=""3""","=""3d8.(3F).4s.4p.(3P*)""","=""5G*""","=""3""",,"=""T4812""","=""L3475""",
Ni,1,"=""367.043""","=""""","=""367.04258""","=""""","=""27237.0""","=""180""","=""6.1e+05""",D+,"=""1332.164""","=""28569.203""","=""3d8.(3F).4s2""","=""3F""","=""3""","=""3d9.(2D).4p""","=""3P*""","=""2""",,"=""T4812""","=""L3475""",
Ni,1,"=""""","=""""","=""367.40623""","=""""","=""27210.081""","=""""","=""2.7e+05""",D,"=""204.787""","=""27414.868""","=""3d9.(2D).4s""","=""3D""","=""3""","=""3d8.(3F).4s.4p.(3P*)""","=""5D*""","=""2""",,"=""T3861""","=""""",
Ni,1,"=""367.415""","=""""","=""367.41438""","=""""","=""27209.4""","=""260""","=""2.0e+06""",D+,"=""3409.937""","=""30619.414""","=""3d9.(2D).4s""","=""1D""","=""2""","=""3d9.(2D).4p""","=""3F*""","=""2""",,"=""T4812""","=""L3475""",
Ni,5,"=""""","=""""","=""367.439""","=""0.005""","=""27207.7""","=""""","=""2.74e+00""",C+,"=""1489.81""","=""28697.5""","=""3d6""","=""5D""","=""2""","=""3d6""","=""3P2""","=""1""",M1,"=""T6653c93""","=""""",
Ni,1,"=""368.842""","=""""","=""368.84135""","=""""","=""27104.2""","=""160""","=""4.5e+05""",D+,"=""2216.550""","=""29320.762""","=""3d8.(3F).4s2""","=""3F""","=""2""","=""3d9.(2D).4p""","=""3F*""","=""3""",,"=""T4812""","=""L3475""",
Ni,27,"=""""","=""""","=""375.5""","=""2.2""","=""26620""","=""""","=""""",,"=""(79741960)""","=""(79768582)""","=""1s.5s""","=""3S""","=""1""","=""1s.5p""","=""3P*""","=""2""",,"=""""","=""L11926""",
Ni,4,"=""""","=""""","=""368.946""","=""""","=""27096.5""","=""""","=""1.1e-03""",E,"=""0.0""","=""27096.5""","=""3p6.3d7""","=""4F""","=""9/2""","=""3p6.3d7""","=""2D2""","=""5/2""",E2,"=""T4605""","=""""",
Ni,1,"=""369.393""","=""""","=""""","=""""","=""27063.7""","=""80""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3475""",
Ni,13,"=""""","=""""","=""370.64""","=""""","=""26970""","=""""","=""3.4e-03""",E,"=""20060""","=""47032.9""","=""3s2.3p4""","=""3P""","=""0""","=""3s2.3p4""","=""1D""","=""2""",E2,"=""T4560""","=""""",
Ni,5,"=""""","=""""","=""370.682""","=""0.004""","=""26969.7""","=""""","=""2.7e-02""",D+,"=""889.55""","=""27859.2""","=""3d6""","=""5D""","=""3""","=""3d6""","=""3H""","=""4""",M1,"=""T6653c93""","=""""",
Ni,1,"=""372.248""","=""""","=""372.24879""","=""""","=""26856.2""","=""120""","=""8.0e+05""",D+,"=""1713.087""","=""28569.203""","=""3d9.(2D).4s""","=""3D""","=""1""","=""3d9.(2D).4p""","=""3P*""","=""2""",,"=""T4812""","=""L3475""",
Ni,5,"=""""","=""""","=""372.665""","=""0.006""","=""26826.1""","=""""","=""5.2e-04""",D+,"=""1871.4""","=""28697.5""","=""3d6""","=""5D""","=""1""","=""3d6""","=""3P2""","=""1""",M1,"=""T6653c93""","=""""",
Ni,1,"=""373.681""","=""""","=""373.68100""","=""""","=""26753.2""","=""150""","=""1.4e+06""",E,"=""3409.937""","=""30163.124""","=""3d9.(2D).4s""","=""1D""","=""2""","=""3d8.(3F).4s.4p.(3P*)""","=""5F*""","=""2""",,"=""T3861""","=""L3475""",
Ni,1,"=""373.923""","=""""","=""373.92260""","=""""","=""26735.9""","=""60""","=""2.4e+05""",E,"=""1332.164""","=""28068.065""","=""3d8.(3F).4s2""","=""3F""","=""3""","=""3d8.(3F).4s.4p.(3P*)""","=""5G*""","=""4""",,"=""T3861""","=""L3475""",
Ni,4,"=""""","=""""","=""373.932""","=""""","=""26735.2""","=""""","=""1.6e+00""",E,"=""2042.5""","=""28777.7""","=""3p6.3d7""","=""4F""","=""5/2""","=""3p6.3d7""","=""2D2""","=""3/2""",M1,"=""T4605""","=""""",
Ni,4,"=""""","=""""","=""373.932""","=""""","=""26735.2""","=""""","=""8.4e-04""",E,"=""2042.5""","=""28777.7""","=""3p6.3d7""","=""4F""","=""5/2""","=""3p6.3d7""","=""2D2""","=""3/2""",E2,"=""T4605""","=""""",
Ni,1,"=""""","=""""","=""374.90440""","=""""","=""26665.887""","=""""","=""2.7e+04""",C,"=""0.000""","=""26665.887""","=""3d8.(3F).4s2""","=""3F""","=""4""","=""3d8.(3F).4s.4p.(3P*)""","=""5D*""","=""3""",,"=""T3861""","=""""",
Ni,4,"=""""","=""""","=""375.141""","=""""","=""26649.1""","=""""","=""1.6e-03""",E,"=""0.0""","=""26649.1""","=""3p6.3d7""","=""4F""","=""9/2""","=""3p6.3d7""","=""2H""","=""11/2""",M1,"=""T4605""","=""""",
Ni,4,"=""""","=""""","=""375.141""","=""""","=""26649.1""","=""""","=""2.5e-04""",E,"=""0.0""","=""26649.1""","=""3p6.3d7""","=""4F""","=""9/2""","=""3p6.3d7""","=""2H""","=""11/2""",E2,"=""T4605""","=""""",
Ni,5,"=""""","=""""","=""375.270""","=""0.007""","=""26639.9""","=""""","=""5.2e-01""",C+,"=""2057.6""","=""28697.5""","=""3d6""","=""5D""","=""0""","=""3d6""","=""3P2""","=""1""",M1,"=""T6653c93""","=""""",
Ni,4,"=""""","=""""","=""377.424""","=""""","=""26487.9""","=""""","=""6.5e-03""",E,"=""1189.7""","=""27677.6""","=""3p6.3d7""","=""4F""","=""7/2""","=""3p6.3d7""","=""2H""","=""9/2""",M1,"=""T4605""","=""""",
Ni,4,"=""""","=""""","=""377.424""","=""""","=""26487.9""","=""""","=""6.9e-05""",E,"=""1189.7""","=""27677.6""","=""3p6.3d7""","=""4F""","=""7/2""","=""3p6.3d7""","=""2H""","=""9/2""",E2,"=""T4605""","=""""",
Ni,1,"=""377.557""","=""""","=""377.55708""","=""""","=""26478.5""","=""600""","=""4.2e+06""",C,"=""3409.937""","=""29888.477""","=""3d9.(2D).4s""","=""1D""","=""2""","=""3d9.(2D).4p""","=""3D*""","=""2""",,"=""T3861""","=""L3475""",
Ni,1,"=""378.353""","=""""","=""378.35297""","=""""","=""26422.8""","=""700""","=""3.3e+06""",C,"=""3409.937""","=""29832.779""","=""3d9.(2D).4s""","=""1D""","=""2""","=""3d8.(3F).4s.4p.(3P*)""","=""5F*""","=""3""",,"=""T3861""","=""L3475""",
Ni,1,"=""""","=""""","=""379.23386""","=""""","=""26361.468""","=""""","=""3.8e+04""",D+,"=""2216.550""","=""28578.018""","=""3d8.(3F).4s2""","=""3F""","=""2""","=""3d8.(3F).4s.4p.(3P*)""","=""5G*""","=""3""",,"=""T4812""","=""""",
Ni,1,"=""""","=""""","=""379.36071""","=""""","=""26352.653""","=""""","=""1.8e+05""",D+,"=""2216.550""","=""28569.203""","=""3d8.(3F).4s2""","=""3F""","=""2""","=""3d9.(2D).4p""","=""3P*""","=""2""",,"=""T4812""","=""""",
Ni,1,"=""380.714""","=""""","=""380.71402""","=""""","=""26259.0""","=""700""","=""4.3e+06""",C,"=""3409.937""","=""29668.918""","=""3d9.(2D).4s""","=""1D""","=""2""","=""3d9.(2D).4p""","=""*""","=""3""",,"=""T3861""","=""L3475""",
