element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Ti,2,"=""213.21821""","=""0.00006""","=""213.218252""","=""0.000011""","=""46885.512""","=""7""","=""""",,"=""9363.7425""","=""56249.2448""","=""3d3""","=""a 4P""","=""1/2""","=""3d.(2D).4s.4p.(3P*)""","=""y 4P*""","=""3/2""",,"=""""","=""u37""",
Ti,2,"=""213.312451""","=""0.000014""","=""213.312450""","=""0.000006""","=""46864.800""","=""35""","=""""",,"=""24961.1910""","=""71825.9911""","=""3d.4s2""","=""c 2D""","=""3/2""","=""3d2.(3F).5p""","=""4F*""","=""5/2""",,"=""""","=""u37""",
Ti,2,"=""213.33703""","=""0.00004""","=""213.337103""","=""0.000014""","=""46859.401""","=""13""","=""""",,"=""16515.9359""","=""63375.321""","=""3d2.(3P).4s""","=""b 2P""","=""1/2""","=""3d2.(1S).4p""","=""2P*""","=""3/2""",,"=""""","=""u37""",
Ti,2,"=""213.364""","=""""","=""213.364163""","=""0.000014""","=""46853.4""","=""2:""","=""""",,"=""9395.8020""","=""56249.2448""","=""3d3""","=""a 4P""","=""3/2""","=""3d.(2D).4s.4p.(3P*)""","=""y 4P*""","=""3/2""",,"=""""","=""L5432""",
Ti,2,"=""213.48283""","=""0.00006""","=""213.482825""","=""0.000014""","=""46827.401""","=""7""","=""""",,"=""9395.8020""","=""56223.205""","=""3d3""","=""a 4P""","=""3/2""","=""3d.(2D).4s.4p.(3P*)""","=""y 4P*""","=""1/2""",,"=""""","=""u37""",
Ti,2,"=""213.557""","=""""","=""213.556068""","=""0.000014""","=""46811.2""","=""2:""","=""""",,"=""12628.8455""","=""59440.190""","=""3d3""","=""b 2D2""","=""3/2""","=""3d.(2D).4s.4p.(3P*)""","=""2P*""","=""1/2""",,"=""""","=""L5432""",
Ti,2,"=""213.57141""","=""0.00003""","=""213.571394""","=""0.000009""","=""46807.982""","=""15""","=""""",,"=""9518.1516""","=""56326.1371""","=""3d3""","=""a 4P""","=""5/2""","=""3d.(2D).4s.4p.(3P*)""","=""y 4P*""","=""5/2""",,"=""""","=""u37""",
Ti,2,"=""213.756482""","=""0.000010""","=""213.756447""","=""0.000008""","=""46767.460""","=""59""","=""""",,"=""25192.9650""","=""71960.4326""","=""3d.4s2""","=""c 2D""","=""5/2""","=""3d2.(3F).5p""","=""4F*""","=""7/2""",,"=""""","=""u37""",
Ti,2,"=""213.786290""","=""0.000018""","=""213.786331""","=""0.000019""","=""46760.940""","=""27""","=""""",,"=""16515.9359""","=""63276.867""","=""3d2.(3P).4s""","=""b 2P""","=""1/2""","=""3d2.(1S).4p""","=""2P*""","=""1/2""",,"=""""","=""u37""",
Ti,2,"=""213.795""","=""""","=""213.794564""","=""0.000019""","=""46759.0""","=""5:""","=""""",,"=""12628.8455""","=""59387.976""","=""3d3""","=""b 2D2""","=""3/2""","=""3d.(2D).4s.4p.(3P*)""","=""2P*""","=""3/2""",,"=""""","=""L5432""",
Ti,2,"=""213.835949""","=""0.000010""","=""213.835972""","=""0.000014""","=""46750.082""","=""54""","=""""",,"=""16625.2441""","=""63375.321""","=""3d2.(3P).4s""","=""b 2P""","=""3/2""","=""3d2.(1S).4p""","=""2P*""","=""3/2""",,"=""""","=""u37""",
Ti,3,"=""213.890""","=""""","=""213.8895+""","=""""","=""46738.3""","=""1""","=""""",,"=""102665.15""","=""149403.52""","=""3p6.4s2""","=""1S""","=""0""","=""3p6.3d.5p""","=""1P*""","=""1""",,"=""""","=""L3593""",
Ti,2,"=""213.92280""","=""0.00006""","=""213.922849""","=""0.000011""","=""46731.105""","=""7""","=""""",,"=""9518.1516""","=""56249.2448""","=""3d3""","=""a 4P""","=""5/2""","=""3d.(2D).4s.4p.(3P*)""","=""y 4P*""","=""3/2""",,"=""""","=""u37""",
Ti,1,"=""213.94896""","=""0.00018""","=""213.94893""","=""0.00005""","=""46725.39""","=""8""","=""""",,"=""0.000""","=""46725.398""","=""3d2.4s2""","=""a 3F""","=""2""","=""3d3.(2F).4p""","=""3G*""","=""3""",,"=""""","=""L10989""",
Ti,2,"=""214.020""","=""""","=""214.018939""","=""0.000010""","=""46709.9""","=""0:""","=""""",,"=""12758.2597""","=""59468.374""","=""3d3""","=""b 2D2""","=""5/2""","=""3d.(2D).4s.4p.(3P*)""","=""w 2F*""","=""7/2""",,"=""""","=""L5432""",
Ti,2,"=""214.093""","=""""","=""214.095890""","=""0.000011""","=""46693.9""","=""1:""","=""""",,"=""12628.8455""","=""59322.173""","=""3d3""","=""b 2D2""","=""3/2""","=""3d.(2D).4s.4p.(3P*)""","=""w 2F*""","=""5/2""",,"=""""","=""L5432""",
Ti,1,"=""214.21292""","=""0.00018""","=""214.21278""","=""0.00003""","=""46667.82""","=""9""","=""""",,"=""170.1328""","=""46837.984""","=""3d2.4s2""","=""a 3F""","=""3""","=""3d3.(2F).4p""","=""3G*""","=""4""",,"=""""","=""L10989""",
Ti,2,"=""214.28727""","=""0.00003""","=""214.287305""","=""0.000019""","=""46651.630""","=""15""","=""""",,"=""16625.2441""","=""63276.867""","=""3d2.(3P).4s""","=""b 2P""","=""3/2""","=""3d2.(1S).4p""","=""2P*""","=""1/2""",,"=""""","=""u37""",
Ti,1,"=""214.36167""","=""0.00018""","=""214.36157""","=""0.00003""","=""46635.44""","=""10""","=""""",,"=""386.874""","=""47022.337""","=""3d2.4s2""","=""a 3F""","=""4""","=""3d3.(2F).4p""","=""3G*""","=""5""",,"=""""","=""L10989""",
Ti,2,"=""214.389""","=""""","=""214.387988""","=""0.000019""","=""46629.6""","=""3:""","=""""",,"=""12758.2597""","=""59387.976""","=""3d3""","=""b 2D2""","=""5/2""","=""3d.(2D).4s.4p.(3P*)""","=""2P*""","=""3/2""",,"=""""","=""L5432""",
Ti,2,"=""214.688""","=""""","=""214.690990""","=""0.000010""","=""46564.5""","=""0:""","=""""",,"=""12758.2597""","=""59322.173""","=""3d3""","=""b 2D2""","=""5/2""","=""3d.(2D).4s.4p.(3P*)""","=""w 2F*""","=""5/2""",,"=""""","=""L5432""",
Ti,1,"=""214.7304""","=""0.0005""","=""214.73088""","=""0.00006""","=""46555.37""","=""00""","=""""",,"=""170.1328""","=""46725.398""","=""3d2.4s2""","=""a 3F""","=""3""","=""3d3.(2F).4p""","=""3G*""","=""3""",,"=""""","=""L16762""",
Ti,2,"=""214.90159""","=""0.00005""","=""214.901538""","=""0.000008""","=""46518.287""","=""9""","=""""",,"=""32025.5915""","=""78543.8893""","=""3d2.(3F).4p""","=""z 2D*""","=""5/2""","=""3d2.(3P).4d""","=""2D""","=""5/2""",,"=""""","=""u37""",
Ti,2,"=""214.983319""","=""0.000014""","=""214.983327""","=""0.000007""","=""46500.604""","=""40""","=""""",,"=""24961.1910""","=""71461.7932""","=""3d.4s2""","=""c 2D""","=""3/2""","=""3d2.(3F).5p""","=""4G*""","=""5/2""",,"=""""","=""u37""",
Ti,1,"=""215.21236""","=""0.00019""","=""215.21241""","=""0.00003""","=""46451.12""","=""0""","=""""",,"=""386.874""","=""46837.984""","=""3d2.4s2""","=""a 3F""","=""4""","=""3d3.(2F).4p""","=""3G*""","=""4""",,"=""""","=""L10989""",
Ti,2,"=""215.458""","=""""","=""215.457714""","=""0.000011""","=""46398.2""","=""2:""","=""""",,"=""9851.0145""","=""56249.2448""","=""3d3""","=""a 2P""","=""1/2""","=""3d.(2D).4s.4p.(3P*)""","=""y 4P*""","=""3/2""",,"=""""","=""L5432""",
Ti,2,"=""215.471045""","=""0.000010""","=""215.471043""","=""0.000008""","=""46395.360""","=""131""","=""""",,"=""9930.7766""","=""56326.1371""","=""3d2.(3P).4s""","=""b 4P""","=""3/2""","=""3d.(2D).4s.4p.(3P*)""","=""y 4P*""","=""5/2""",,"=""""","=""u37""",
Ti,2,"=""215.480679""","=""0.000019""","=""215.480677""","=""0.000008""","=""46393.286""","=""27""","=""""",,"=""25192.9650""","=""71586.2514""","=""3d.4s2""","=""c 2D""","=""5/2""","=""3d2.(3F).5p""","=""4G*""","=""7/2""",,"=""""","=""u37""",
Ti,2,"=""215.559406""","=""0.000010""","=""215.559397""","=""0.000019""","=""46376.344""","=""134""","=""""",,"=""9872.899""","=""56249.2448""","=""3d2.(3P).4s""","=""b 4P""","=""1/2""","=""3d.(2D).4s.4p.(3P*)""","=""y 4P*""","=""3/2""",,"=""""","=""u37""",
Ti,2,"=""215.580""","=""""","=""215.578715""","=""0.000011""","=""46371.9""","=""0:""","=""""",,"=""9851.0145""","=""56223.205""","=""3d3""","=""a 2P""","=""1/2""","=""3d.(2D).4s.4p.(3P*)""","=""y 4P*""","=""1/2""",,"=""""","=""L5432""",
Ti,2,"=""215.680536""","=""0.000019""","=""215.680513""","=""0.000019""","=""46350.301""","=""26""","=""""",,"=""9872.899""","=""56223.205""","=""3d2.(3P).4s""","=""b 4P""","=""1/2""","=""3d.(2D).4s.4p.(3P*)""","=""y 4P*""","=""1/2""",,"=""""","=""u37""",
Ti,2,"=""215.828768""","=""0.000010""","=""215.828781""","=""0.000010""","=""46318.471""","=""44""","=""""",,"=""9930.7766""","=""56249.2448""","=""3d2.(3P).4s""","=""b 4P""","=""3/2""","=""3d.(2D).4s.4p.(3P*)""","=""y 4P*""","=""3/2""",,"=""""","=""u37""",
Ti,2,"=""215.908645""","=""0.000010""","=""215.908649""","=""0.000009""","=""46301.337""","=""324""","=""""",,"=""10024.8009""","=""56326.1371""","=""3d2.(3P).4s""","=""b 4P""","=""5/2""","=""3d.(2D).4s.4p.(3P*)""","=""y 4P*""","=""5/2""",,"=""""","=""u37""",
Ti,2,"=""215.950192""","=""0.000010""","=""215.950199""","=""0.000010""","=""46292.430""","=""133""","=""""",,"=""9930.7766""","=""56223.205""","=""3d2.(3P).4s""","=""b 4P""","=""3/2""","=""3d.(2D).4s.4p.(3P*)""","=""y 4P*""","=""1/2""",,"=""""","=""u37""",
Ti,2,"=""216.040""","=""""","=""216.039733""","=""0.000010""","=""46273.2""","=""0:""","=""""",,"=""9975.9994""","=""56249.2448""","=""3d3""","=""a 2P""","=""3/2""","=""3d.(2D).4s.4p.(3P*)""","=""y 4P*""","=""3/2""",,"=""""","=""L5432""",
Ti,2,"=""216.06043""","=""0.00012""","=""216.060361""","=""0.000008""","=""46268.81""","=""4""","=""""",,"=""25192.9650""","=""71461.7932""","=""3d.4s2""","=""c 2D""","=""5/2""","=""3d2.(3F).5p""","=""4G*""","=""5/2""",,"=""""","=""u37""",
Ti,2,"=""216.12369""","=""0.00007""","=""216.123641""","=""0.000009""","=""46255.271""","=""7""","=""""",,"=""30240.9396""","=""76496.2220""","=""3d2.(3F).4p""","=""z 4G*""","=""11/2""","=""3d2.(3P).4d""","=""4F""","=""9/2""",,"=""""","=""u37""",
Ti,2,"=""216.163""","=""""","=""216.161389""","=""0.000010""","=""46246.9""","=""1:""","=""""",,"=""9975.9994""","=""56223.205""","=""3d3""","=""a 2P""","=""3/2""","=""3d.(2D).4s.4p.(3P*)""","=""y 4P*""","=""1/2""",,"=""""","=""L5432""",
Ti,2,"=""216.17282""","=""0.00007""","=""216.172775""","=""0.000011""","=""46244.761""","=""7""","=""""",,"=""34543.3799""","=""80788.150""","=""3d2.(3F).4p""","=""z 2G*""","=""7/2""","=""3d2.(1G).4d""","=""2H""","=""9/2""",,"=""""","=""u37""",
Ti,2,"=""216.267842""","=""0.000010""","=""216.267843""","=""0.000010""","=""46224.444""","=""146""","=""""",,"=""10024.8009""","=""56249.2448""","=""3d2.(3P).4s""","=""b 4P""","=""5/2""","=""3d.(2D).4s.4p.(3P*)""","=""y 4P*""","=""3/2""",,"=""""","=""u37""",
Ti,2,"=""216.47229""","=""0.00009""","=""216.472234""","=""0.000008""","=""46180.791""","=""5""","=""""",,"=""31756.6406""","=""77937.4445""","=""3d2.(3F).4p""","=""z 2D*""","=""3/2""","=""3d2.(3P).4d""","=""2P""","=""1/2""",,"=""""","=""u37""",
Ti,2,"=""216.94034""","=""0.00006""","=""216.940366""","=""0.000010""","=""46081.168""","=""8""","=""""",,"=""34748.5062""","=""80829.6682""","=""3d2.(3F).4p""","=""z 2G*""","=""9/2""","=""3d2.(1G).4d""","=""2H""","=""11/2""",,"=""""","=""u37""",
Ti,2,"=""217.16966""","=""0.00003""","=""217.169675""","=""0.000008""","=""46032.513""","=""14""","=""""",,"=""32025.5915""","=""78058.1017""","=""3d2.(3F).4p""","=""z 2D*""","=""5/2""","=""3d2.(3P).4d""","=""2P""","=""3/2""",,"=""""","=""u37""",
Ti,2,"=""217.34035""","=""0.00009""","=""217.340377""","=""0.000009""","=""45996.365""","=""5""","=""""",,"=""31756.6406""","=""77753.0000""","=""3d2.(3F).4p""","=""z 2D*""","=""3/2""","=""3d2.(3P).4d""","=""4P""","=""1/2""",,"=""""","=""u37""",
Ti,2,"=""218.67536""","=""0.00006""","=""218.675352""","=""0.000007""","=""45715.588""","=""8""","=""""",,"=""32025.5915""","=""77741.1809""","=""3d2.(3F).4p""","=""z 2D*""","=""5/2""","=""3d2.(3P).4d""","=""4P""","=""3/2""",,"=""""","=""u37""",
Ti,2,"=""218.751622""","=""0.000010""","=""218.751626""","=""0.000009""","=""45699.652""","=""1270""","=""""",,"=""25192.9650""","=""70892.6160""","=""3d.4s2""","=""c 2D""","=""5/2""","=""3d.(2D).4s.4p.(1P*)""","=""v 2F*""","=""7/2""",,"=""""","=""u37""",
Ti,2,"=""219.014713""","=""0.000010""","=""219.014716""","=""0.000009""","=""45644.761""","=""790""","=""""",,"=""24961.1910""","=""70605.9514""","=""3d.4s2""","=""c 2D""","=""3/2""","=""3d.(2D).4s.4p.(1P*)""","=""v 2F*""","=""5/2""",,"=""""","=""u37""",
Ti,3,"=""219.239""","=""""","=""219.2398+""","=""""","=""45598.1""","=""3""","=""""",,"=""38198.95""","=""83796.86""","=""3p6.3d.4s""","=""3D""","=""2""","=""3p6.3d.4p""","=""1P*""","=""1""",,"=""""","=""L3593""",
Ti,2,"=""219.33257""","=""0.00005""","=""219.332508""","=""0.000011""","=""45578.620""","=""10""","=""""",,"=""31756.6406""","=""77335.2729""","=""3d2.(3F).4p""","=""z 2D*""","=""3/2""","=""3d2.(3P).4d""","=""2F""","=""5/2""",,"=""""","=""u37""",
Ti,3,"=""219.360""","=""""","=""219.3609+""","=""""","=""45572.9""","=""2""","=""""",,"=""83116.93""","=""128689.67""","=""3p6.3d.4p""","=""1F*""","=""3""","=""3p6.3d.4d""","=""3D""","=""3""",,"=""""","=""L3593""",
Ti,2,"=""219.55225""","=""0.00003""","=""219.552255""","=""0.000011""","=""45533.019""","=""17""","=""""",,"=""34543.3799""","=""80076.398""","=""3d2.(3F).4p""","=""z 2G*""","=""7/2""","=""3d2.(1G).4d""","=""2G""","=""7/2""",,"=""""","=""u37""",
Ti,3,"=""219.9223""","=""""","=""219.9216+""","=""""","=""45456.41""","=""10""","=""5.7e+08""",D,"=""83796.86""","=""129253.41""","=""3p6.3d.4p""","=""1P*""","=""1""","=""3p6.3d.4d""","=""1P""","=""1""",,"=""T1216""","=""L3593,L11926""",
Ti,2,"=""220.132613""","=""0.000010""","=""220.132616""","=""0.000010""","=""45412.987""","=""60""","=""""",,"=""25192.9650""","=""70605.9514""","=""3d.4s2""","=""c 2D""","=""5/2""","=""3d.(2D).4s.4p.(1P*)""","=""v 2F*""","=""5/2""",,"=""""","=""u37""",
Ti,2,"=""220.36734""","=""0.00002""","=""220.367365""","=""0.000010""","=""45364.619""","=""21""","=""""",,"=""34748.5062""","=""80113.1209""","=""3d2.(3F).4p""","=""z 2G*""","=""9/2""","=""3d2.(1G).4d""","=""2G""","=""9/2""",,"=""""","=""u37""",
Ti,2,"=""220.38978""","=""0.00012""","=""220.389789""","=""0.000008""","=""45360.00""","=""4""","=""""",,"=""32698.1022""","=""78058.1017""","=""3d2.(3F).4p""","=""z 4D*""","=""5/2""","=""3d2.(3P).4d""","=""2P""","=""3/2""",,"=""""","=""u37""",
Ti,2,"=""220.42547""","=""0.00012""","=""220.425471""","=""0.000020""","=""45352.66""","=""4""","=""""",,"=""30958.5846""","=""76311.242""","=""3d2.(3F).4p""","=""z 4F*""","=""5/2""","=""3d2.(3P).4d""","=""4F""","=""5/2""",,"=""""","=""u37""",
Ti,2,"=""220.51894""","=""0.00003""","=""220.518982""","=""0.000011""","=""45333.437""","=""18""","=""""",,"=""32025.5915""","=""77359.019""","=""3d2.(3F).4p""","=""z 2D*""","=""5/2""","=""3d2.(3P).4d""","=""2F""","=""7/2""",,"=""""","=""u37""",
Ti,2,"=""220.54710""","=""0.00005""","=""220.547148""","=""0.000009""","=""45327.649""","=""10""","=""""",,"=""31113.6764""","=""76441.3150""","=""3d2.(3F).4p""","=""z 4F*""","=""7/2""","=""3d2.(3P).4d""","=""4F""","=""7/2""",,"=""""","=""u37""",
Ti,2,"=""221.01578""","=""0.00010""","=""221.015862""","=""0.000009""","=""45231.538""","=""5""","=""""",,"=""31113.6764""","=""76345.1973""","=""3d2.(3F).4p""","=""z 4F*""","=""7/2""","=""3d2.(3P).4d""","=""4D""","=""7/2""",,"=""""","=""u37""",
Ti,1,"=""221.13810""","=""0.00020""","=""221.13821""","=""0.00007""","=""45206.52""","=""0""","=""""",,"=""0.000""","=""45206.499""","=""3d2.4s2""","=""a 3F""","=""2""","=""3d3.(4F).5p""","=""n 3D*""","=""3""",,"=""""","=""L10989""",
Ti,2,"=""221.193719""","=""0.000020""","=""221.193710""","=""0.000009""","=""45195.155""","=""23""","=""""",,"=""31301.0653""","=""76496.2220""","=""3d2.(3F).4p""","=""z 4F*""","=""9/2""","=""3d2.(3P).4d""","=""4F""","=""9/2""",,"=""""","=""u37""",
Ti,2,"=""221.47111""","=""0.00016""","=""221.471108""","=""0.000007""","=""45138.56""","=""3""","=""""",,"=""32602.6265""","=""77741.1809""","=""3d2.(3F).4p""","=""z 4D*""","=""3/2""","=""3d2.(3P).4d""","=""4P""","=""3/2""",,"=""""","=""u37""",
Ti,5,"=""221.4740""","=""""","=""221.474+""","=""""","=""45137.96""","=""5""","=""""",,"=""436849.8""","=""481987.7""","=""3s2.3p5.4s""","=""3P*""","=""1""","=""3s2.3p5.4p""","=""3S""","=""1""",,"=""""","=""L3693""",
Ti,1,"=""221.83760""","=""0.00020""","=""221.83784""","=""0.00009""","=""45063.99""","=""5bl""","=""""",,"=""0.000""","=""45063.941""","=""3d2.4s2""","=""a 3F""","=""2""","=""3d3.(4F).5p""","=""n 3D*""","=""2""",,"=""""","=""L10989""",
Ti,2,"=""221.95282""","=""0.00004""","=""221.952860""","=""0.000010""","=""45040.599""","=""13""","=""""",,"=""32767.1961""","=""77807.7864""","=""3d2.(3F).4p""","=""z 4D*""","=""7/2""","=""3d2.(3P).4d""","=""4P""","=""5/2""",,"=""""","=""u37""",
Ti,1,"=""221.97356""","=""0.00020""","=""221.97368""","=""0.00007""","=""45036.39""","=""5""","=""""",,"=""170.1328""","=""45206.499""","=""3d2.4s2""","=""a 3F""","=""3""","=""3d3.(4F).5p""","=""n 3D*""","=""3""",,"=""""","=""L10989""",
Ti,1,"=""222.14474""","=""0.00020""","=""222.14478""","=""0.00003""","=""45001.69""","=""9""","=""""",,"=""0.000""","=""45001.681""","=""3d2.4s2""","=""a 3F""","=""2""","=""3d3.(4F).5p""","=""3G*""","=""3""",,"=""""","=""L10989""",
Ti,1,"=""222.31845""","=""0.00020""","=""222.31847""","=""0.00010""","=""44966.53""","=""8""","=""""",,"=""0.000""","=""44966.527""","=""3d2.4s2""","=""a 3F""","=""2""","=""3d3.(4F).5p""","=""n 3D*""","=""1""",,"=""""","=""L10989""",
Ti,1,"=""222.51111""","=""0.00020""","=""222.51122""","=""0.00004""","=""44927.60""","=""10""","=""""",,"=""170.1328""","=""45097.711""","=""3d2.4s2""","=""a 3F""","=""3""","=""3d3.(4F).5p""","=""3G*""","=""4""",,"=""""","=""L10989""",
Ti,3,"=""222.559""","=""""","=""222.5588+""","=""""","=""44917.9""","=""4""","=""""",,"=""38198.95""","=""83116.93""","=""3p6.3d.4s""","=""3D""","=""2""","=""3p6.3d.4p""","=""1F*""","=""3""",,"=""""","=""L3593""",
Ti,1,"=""222.67851""","=""0.00020""","=""222.67862""","=""0.00009""","=""44893.83""","=""8""","=""""",,"=""170.1328""","=""45063.941""","=""3d2.4s2""","=""a 3F""","=""3""","=""3d3.(4F).5p""","=""n 3D*""","=""2""",,"=""""","=""L10989""",
Ti,2,"=""222.713878""","=""0.000010""","=""222.713888""","=""0.000009""","=""44886.701""","=""139""","=""""",,"=""8710.5675""","=""53597.2664""","=""3d2.(1D).4s""","=""a 2D""","=""3/2""","=""3d.(2D).4s.4p.(3P*)""","=""w 2D*""","=""3/2""",,"=""""","=""u37""",
Ti,2,"=""222.88159""","=""0.00003""","=""222.881602""","=""0.000009""","=""44852.929""","=""18""","=""""",,"=""8744.3406""","=""53597.2664""","=""3d2.(1D).4s""","=""a 2D""","=""5/2""","=""3d.(2D).4s.4p.(3P*)""","=""w 2D*""","=""3/2""",,"=""""","=""u37""",
Ti,2,"=""222.92391""","=""0.00002""","=""222.923867""","=""0.000009""","=""44844.414""","=""19""","=""""",,"=""8710.5675""","=""53554.9903""","=""3d2.(1D).4s""","=""a 2D""","=""3/2""","=""3d.(2D).4s.4p.(3P*)""","=""w 2D*""","=""5/2""",,"=""""","=""u37""",
Ti,1,"=""222.97246""","=""0.00020""","=""222.972504""","=""0.000015""","=""44834.65""","=""8""","=""""",,"=""0.000""","=""44834.642""","=""3d2.4s2""","=""a 3F""","=""2""","=""3d3.(4F).5p""","=""3F*""","=""2""",,"=""""","=""L10989""",
Ti,1,"=""222.98793""","=""0.00020""","=""222.98789""","=""0.00003""","=""44831.54""","=""0""","=""""",,"=""170.1328""","=""45001.681""","=""3d2.4s2""","=""a 3F""","=""3""","=""3d3.(4F).5p""","=""3G*""","=""3""",,"=""""","=""L10989""",
Ti,1,"=""223.02191""","=""0.00020""","=""223.02182""","=""0.00003""","=""44824.71""","=""10""","=""""",,"=""386.874""","=""45211.603""","=""3d2.4s2""","=""a 3F""","=""4""","=""3d3.(4F).5p""","=""3G*""","=""5""",,"=""""","=""L10989""",
Ti,1,"=""223.04709""","=""0.00020""","=""223.04722""","=""0.00007""","=""44819.65""","=""10""","=""""",,"=""386.874""","=""45206.499""","=""3d2.4s2""","=""a 3F""","=""4""","=""3d3.(4F).5p""","=""n 3D*""","=""3""",,"=""""","=""L10989""",
Ti,2,"=""223.091887""","=""0.000010""","=""223.091898""","=""0.000009""","=""44810.652""","=""227""","=""""",,"=""8744.3406""","=""53554.9903""","=""3d2.(1D).4s""","=""a 2D""","=""5/2""","=""3d.(2D).4s.4p.(3P*)""","=""w 2D*""","=""5/2""",,"=""""","=""u37""",
Ti,1,"=""223.38016""","=""0.00020""","=""223.38008""","=""0.00003""","=""44752.83""","=""9""","=""""",,"=""170.1328""","=""44922.979""","=""3d2.4s2""","=""a 3F""","=""3""","=""3d3.(4F).5p""","=""3F*""","=""3""",,"=""""","=""L10989""",
Ti,3,"=""223.690""","=""""","=""223.6895+""","=""""","=""44690.8""","=""3""","=""""",,"=""38425.99""","=""83116.93""","=""3p6.3d.4s""","=""3D""","=""3""","=""3p6.3d.4p""","=""1F*""","=""3""",,"=""""","=""L3593""",
Ti,3,"=""223.7773""","=""""","=""223.7762+""","=""""","=""44673.41""","=""12""","=""2.4e+08""",D,"=""83116.93""","=""127790.57""","=""3p6.3d.4p""","=""1F*""","=""3""","=""3p6.3d.4d""","=""1F""","=""3""",,"=""T1216""","=""L3593,L11926""",
Ti,1,"=""223.8221""","=""0.0002""","=""223.821917""","=""0.000020""","=""44664.47""","=""6""","=""""",,"=""170.1328""","=""44834.642""","=""3d2.4s2""","=""a 3F""","=""3""","=""3d3.(4F).5p""","=""3F*""","=""2""",,"=""""","=""L10989""",
Ti,2,"=""223.838959""","=""0.000010""","=""223.838959""","=""0.000008""","=""44661.109""","=""68""","=""""",,"=""24961.1910""","=""69622.3000""","=""3d.4s2""","=""c 2D""","=""3/2""","=""3d.(2D).4s.4p.(1P*)""","=""v 2D*""","=""5/2""",,"=""""","=""u37""",
Ti,1,"=""223.8743""","=""0.0002""","=""223.87419""","=""0.00003""","=""44654.06""","=""10""","=""""",,"=""386.874""","=""45040.955""","=""3d2.4s2""","=""a 3F""","=""4""","=""3d3.(4F).5p""","=""3F*""","=""4""",,"=""""","=""L10989""",
Ti,3,"=""223.962""","=""""","=""223.9622+""","=""""","=""44636.6""","=""1""","=""""",,"=""83796.86""","=""128433.40""","=""3p6.3d.4p""","=""1P*""","=""1""","=""3p6.3d.4d""","=""3D""","=""1""",,"=""""","=""L3593""",
Ti,2,"=""224.05730""","=""0.00005""","=""224.057248""","=""0.000010""","=""44617.592""","=""11""","=""""",,"=""31207.5111""","=""75825.1131""","=""3d2.(3F).4p""","=""z 2F*""","=""5/2""","=""3d2.(1D).4d""","=""2D""","=""3/2""",,"=""""","=""u37""",
Ti,1,"=""224.4675""","=""0.0002""","=""224.46729""","=""0.00004""","=""44536.06""","=""7""","=""""",,"=""386.874""","=""44922.979""","=""3d2.4s2""","=""a 3F""","=""4""","=""3d3.(4F).5p""","=""3F*""","=""3""",,"=""""","=""L10989""",
Ti,16,"=""""","=""""","=""224.5""","=""""","=""44520""","=""""","=""5.4e-02""",E,"=""589140""","=""633660""","=""2s.(2S).2p4.(3P)""","=""4P""","=""5/2""","=""2s.(2S).2p4.(3P)""","=""4P""","=""1/2""",E2,"=""T3827,u14""","=""""",
Ti,2,"=""225.006765""","=""0.000010""","=""225.006770""","=""0.000010""","=""44429.336""","=""670""","=""""",,"=""25192.9650""","=""69622.3000""","=""3d.4s2""","=""c 2D""","=""5/2""","=""3d.(2D).4s.4p.(1P*)""","=""v 2D*""","=""5/2""",,"=""""","=""u37""",
Ti,13,"=""""","=""""","=""225.2""","=""""","=""44400""","=""""","=""2.90e+02""",D+,"=""3709200""","=""3753600""","=""2s2.2p5.(2P*<3/2>).3s""","=""(3/2,1/2)*""","=""1""","=""2s2.2p5.(2P*<1/2>).3s""","=""(1/2,1/2)*""","=""1""",UT,"=""T4829""","=""""",
Ti,2,"=""225.326385""","=""0.000010""","=""225.326389""","=""0.000011""","=""44366.320""","=""360""","=""""",,"=""24961.1910""","=""69327.5102""","=""3d.4s2""","=""c 2D""","=""3/2""","=""3d.(2D).4s.4p.(1P*)""","=""v 2D*""","=""3/2""",,"=""""","=""u37""",
Ti,2,"=""225.96466""","=""0.00005""","=""225.964733""","=""0.000011""","=""44241.012""","=""10""","=""""",,"=""29734.6206""","=""73975.618""","=""3d2.(3F).4p""","=""z 4G*""","=""7/2""","=""3d2.(1D).4d""","=""2F""","=""5/2""",,"=""""","=""u37""",
